SaleID,CustomerID,ProductID,SaleDate,Amount,Quantity,Region,Status,SalesRep,Channel,Discount,Currency
700064,C0071,P034,2024-06-07,16810.95,4,Africa,completed,REP022,In-Store,0.1,USD
700065,100027,P023,2024-06-07,17230.37,4,Africa,completed,REP025,In-Store,0.07,USD
700066,100034,P003,2024-06-07,10999.45,3,Southeast Asia,completed,REP028,In-Store,0.08,EUR
700067,C0187,P012,2024-06-07,5266.85,10,Middle East,completed,REP002,Online,0.13,USD
700068,100001,P023,2024-06-07,2953.07,4,Southeast Asia,completed,REP010,Partner,0.08,USD
700069,C0095,P004,2024-06-07,4948.9,10,North America,completed,REP024,Direct,0.15,USD
700070,100049,P016,2024-06-07,11251.87,2,Southeast Asia,completed,REP012,In-Store,0.16,USD
700071,C0172,P050,2024-06-07,5024.84,3,Middle East,completed,REP008,Partner,0.22,USD
700072,100002,P044,2024-06-07,2387.35,4,Africa,completed,REP016,Partner,0.07,USD
700073,C0061,P016,2024-06-07,22767.95,9,South Asia,completed,REP012,Partner,0.05,EUR
700074,C0021,P011,2024-06-07,1175.79,2,North America,completed,REP029,Direct,0.07,USD
700075,C0102,P009,2024-06-07,6743.02,3,North America,completed,REP027,Partner,0.1,INR
700076,100051,P022,2024-06-07,4848.81,6,South Asia,completed,REP022,Direct,0.24,EUR
700077,100090,P005,2024-06-07,7177.26,10,North America,cancelled,REP001,Partner,0.18,EUR
700078,100023,P003,2024-06-07,13209.6,1,Southeast Asia,completed,REP023,Partner,0.24,USD
700079,100073,P018,2024-06-07,4471.04,10,Europe,completed,REP014,Direct,0.23,EUR
700080,C0166,P022,2024-06-07,23370.99,8,Southeast Asia,completed,REP011,Partner,0.18,EUR
700081,C0099,P006,2024-06-07,1397.86,2,South Asia,completed,REP010,Online,0.18,EUR
700082,C0035,P022,2024-06-07,22594.2,2,North America,completed,REP011,Partner,0.01,USD
700083,100026,P005,2024-06-07,5676.95,2,Africa,completed,REP002,Online,0.07,EUR
700084,100058,P022,2024-06-07,23510.8,9,Southeast Asia,returned,REP026,Online,0.19,USD
700085,100072,P026,2024-06-07,8282.67,10,North America,completed,REP004,In-Store,0.05,USD
700086,100077,P004,2024-06-07,940.01,3,Africa,completed,REP001,Direct,0.01,INR
700087,C0026,P013,2024-06-07,1552.1,2,Middle East,completed,REP029,Online,0.15,EUR
700088,100067,P037,2024-06-07,150.26,7,Europe,completed,REP016,Direct,0.08,USD
700089,100059,P009,2024-06-07,15328.06,3,Europe,completed,REP018,Online,0.06,INR
700090,C0158,P043,2024-06-07,4584.79,3,Middle East,completed,REP018,Online,0.06,INR
700091,C0142,P005,2024-06-07,2804.72,9,Europe,completed,REP010,In-Store,0.18,INR
700092,C0180,P039,2024-06-07,16393.75,1,Africa,completed,REP024,Online,0.19,GBP
700093,C0178,P046,2024-06-07,15314.48,1,Southeast Asia,completed,REP020,Direct,0.25,GBP
700094,C0130,P048,2024-06-07,1560.28,9,Southeast Asia,completed,REP026,Direct,0.24,GBP
700095,C0155,P033,2024-06-07,712.31,8,Southeast Asia,completed,REP008,Online,0.05,INR
700096,C0039,P034,2024-06-07,813.87,10,North America,completed,REP004,Direct,0.19,USD
700097,C0169,P017,2024-06-07,2829.35,10,North America,completed,REP025,Online,0.13,EUR
700098,C0067,P036,2024-06-07,572.67,5,South Asia,completed,REP001,In-Store,0.17,EUR
700099,C0030,P003,2024-06-07,5244.35,9,North America,completed,REP020,Partner,0.05,USD
700100,C0154,P022,2024-06-07,1851.93,10,South Asia,completed,REP023,In-Store,0.06,USD
700101,100035,P040,2024-06-07,2172.82,4,Southeast Asia,completed,REP005,Direct,0.04,INR
700102,C0077,P040,2024-06-07,2306.45,4,Southeast Asia,completed,REP010,Partner,0.17,EUR
700103,C0116,P031,2024-06-07,7668.69,4,Middle East,completed,REP003,Direct,0.17,EUR
700104,100029,P047,2024-06-07,11727.7,4,Africa,completed,REP010,In-Store,0.19,EUR
700105,C0121,P015,2024-06-07,1030.34,9,North America,completed,REP001,In-Store,0.07,EUR
700106,C0164,P027,2024-06-07,5067.61,9,South Asia,completed,REP005,Direct,0.22,INR
700107,C0076,P026,2024-06-07,4882.38,4,Middle East,cancelled,REP022,Direct,0.01,USD
700108,100076,P003,2024-06-07,14005.49,3,Middle East,completed,REP030,Partner,0.22,INR
700109,C0121,P031,2024-06-07,16094.71,5,Middle East,completed,REP016,Direct,0.09,USD
700110,C0069,P043,2024-06-07,3445.96,5,Southeast Asia,completed,REP005,Partner,0.18,USD
700111,C0162,P021,2024-06-07,14515.93,3,Europe,completed,REP010,Partner,0.14,GBP
700112,C0157,P048,2024-06-07,469.1,2,South Asia,completed,REP027,Partner,0.24,EUR
700113,C0081,P008,2024-06-07,2091.41,2,North America,completed,REP023,Direct,0.0,INR
700114,100076,P023,2024-06-07,10757.04,6,South Asia,completed,REP001,In-Store,0.17,GBP
700115,100056,P045,2024-06-07,6709.78,9,Europe,cancelled,REP030,Online,0.07,GBP
700116,100005,P007,2024-06-07,4661.11,2,Africa,completed,REP030,In-Store,0.22,USD
700117,C0075,P031,2024-06-07,5062.23,5,Africa,completed,REP028,Partner,0.18,USD
700118,100004,P046,2024-06-07,3984.78,6,Southeast Asia,completed,REP021,Direct,0.15,USD
700119,100080,P036,2024-06-07,17619.69,3,South Asia,completed,REP018,Online,0.0,EUR
700120,100087,P050,2024-06-07,5537.42,7,Africa,completed,REP028,Partner,0.07,USD
700121,C0018,P047,2024-06-07,4004.51,6,Europe,completed,REP018,Online,0.15,INR
700122,C0146,P005,2024-06-07,4289.69,2,Middle East,returned,REP015,Online,0.07,EUR
700123,C0168,P021,2024-06-07,4965.65,8,Africa,completed,REP021,In-Store,0.21,USD
700124,100098,P004,2024-06-07,1863.69,8,North America,completed,REP024,Partner,0.03,GBP
700125,C0181,P026,2024-06-07,2864.58,9,Africa,completed,REP001,In-Store,0.04,GBP
700126,100099,P033,2024-06-07,19978.1,4,Africa,completed,REP019,Online,0.1,GBP
700127,C0048,P023,2024-06-07,16165.75,1,Southeast Asia,completed,REP004,Online,0.22,USD
700128,C0196,P022,2024-06-07,21701.14,8,Europe,completed,REP017,Partner,0.1,INR
700129,C0038,P024,2024-06-07,13896.46,9,Middle East,completed,REP018,Online,0.22,USD
700130,100085,P010,2024-06-07,11926.16,5,South Asia,completed,REP017,Online,0.16,USD
700131,C0149,P046,2024-06-07,1044.19,1,Europe,completed,REP030,Online,0.04,INR
700132,100018,P001,2024-06-07,1489.14,3,South Asia,completed,REP024,In-Store,0.1,USD
700133,C0107,P030,2024-06-07,6009.85,2,Africa,completed,REP029,Online,0.06,EUR
700134,C0087,P033,2024-06-07,2657.01,10,Africa,completed,REP006,Partner,0.03,USD
700135,C0105,P028,2024-06-07,6545.31,3,Middle East,completed,REP013,Partner,0.07,USD
700136,100088,P033,2024-06-07,7545.04,4,North America,completed,REP022,Direct,0.2,EUR
700137,C0162,P029,2024-06-07,2498.76,6,Southeast Asia,completed,REP018,Online,0.21,USD
700138,C0062,P018,2024-06-07,288.59,8,Africa,completed,REP008,Online,0.14,GBP
700139,C0143,P036,2024-06-07,1889.52,8,Africa,completed,REP007,Direct,0.21,USD
700140,C0159,P032,2024-06-07,4939.31,2,Europe,completed,REP027,Direct,0.11,USD
700141,100009,P010,2024-06-07,7372.39,2,Africa,completed,REP027,In-Store,0.0,USD
700142,C0015,P030,2024-06-07,3780.01,6,North America,returned,REP009,In-Store,0.16,USD
700143,100022,P002,2024-06-07,11303.51,1,Middle East,completed,REP024,Direct,0.18,INR
700144,100010,P005,2024-06-07,2141.73,8,South Asia,completed,REP010,Online,0.19,USD
700145,C0048,P004,2024-06-07,15575.43,8,Middle East,completed,REP027,Direct,0.18,USD
700146,100097,P043,2024-06-07,18065.57,9,Europe,completed,REP022,Direct,0.14,INR
700147,100053,P006,2024-06-07,4653.14,3,Southeast Asia,completed,REP029,Partner,0.2,USD
700148,C0024,P047,2024-06-07,12581.55,1,Southeast Asia,returned,REP013,Direct,0.1,USD
700149,100018,P020,2024-06-07,12274.52,10,Africa,completed,REP022,Online,0.1,USD
700150,C0129,P007,2024-06-07,5559.58,10,Africa,completed,REP027,In-Store,0.1,GBP
700151,C0030,P001,2024-06-07,1351.49,9,Middle East,cancelled,REP030,Partner,0.05,GBP
700152,C0135,P009,2024-06-07,11270.2,10,Europe,completed,REP026,Partner,0.07,USD
700153,C0035,P003,2024-06-07,28971.13,3,Southeast Asia,completed,REP006,Direct,0.02,USD
700154,100069,P033,2024-06-07,1671.34,2,North America,completed,REP019,Online,0.06,USD
700155,C0134,P012,2024-06-07,327.12,3,Europe,completed,REP017,Partner,0.02,EUR
700156,C0074,P012,2024-06-07,5053.3,7,North America,completed,REP011,Online,0.1,GBP
700157,C0032,P012,2024-06-07,1317.99,9,Southeast Asia,completed,REP026,Online,0.03,GBP
700158,C0036,P007,2024-06-07,6286.05,6,Southeast Asia,completed,REP022,Partner,0.14,USD
700159,C0094,P034,2024-06-07,6248.07,3,North America,completed,REP028,Direct,0.15,USD
700160,100018,P018,2024-06-07,13773.84,5,Southeast Asia,completed,REP003,Direct,0.04,INR
700161,C0049,P009,2024-06-07,4583.99,8,Africa,cancelled,REP011,Partner,0.18,INR
700162,100016,P023,2024-06-07,19694.44,2,South Asia,completed,REP006,Partner,0.24,USD
700163,C0073,P039,2024-06-07,1033.03,5,Europe,completed,REP012,Direct,0.2,USD
700164,C0053,P034,2024-06-07,11151.41,8,Southeast Asia,completed,REP022,Online,0.24,USD
700165,C0151,P021,2024-06-07,6397.05,8,Europe,completed,REP021,Direct,0.05,GBP
700166,C0148,P043,2024-06-07,1709.33,7,Europe,completed,REP012,Partner,0.09,USD
700167,C0064,P011,2024-06-07,10721.13,8,Europe,completed,REP027,Direct,0.21,GBP
700168,100059,P001,2024-06-07,2289.93,8,Europe,completed,REP022,In-Store,0.17,USD
700169,C0200,P009,2024-06-07,3748.14,8,North America,completed,REP021,Direct,0.07,USD
700170,C0183,P036,2024-06-07,16054.54,1,Southeast Asia,completed,REP010,Partner,0.16,GBP
700171,100077,P047,2024-06-07,18028.36,8,Africa,completed,REP027,In-Store,0.2,EUR
700172,100024,P033,2024-06-07,16037.28,7,Southeast Asia,completed,REP012,Direct,0.2,INR
700173,C0047,P050,2024-06-07,21051.78,7,Africa,completed,REP009,Online,0.25,EUR
700174,C0114,P014,2024-06-07,18095.4,2,North America,completed,REP014,Online,0.24,EUR
700175,100036,P034,2024-06-07,8780.92,8,North America,completed,REP013,Direct,0.11,INR
700176,100077,P038,2024-06-07,7436.45,10,Europe,completed,REP003,Online,0.22,USD
700177,100076,P025,2024-06-07,1181.65,10,Africa,completed,REP017,Direct,0.07,EUR
700178,C0094,P049,2024-06-07,3640.88,6,Southeast Asia,completed,REP004,In-Store,0.11,EUR
700179,C0105,P042,2024-06-07,21157.94,2,Southeast Asia,completed,REP013,Partner,0.03,EUR
700180,100061,P016,2024-06-07,6282.78,1,Southeast Asia,completed,REP017,Partner,0.12,USD
700181,C0145,P012,2024-06-07,2850.56,7,Europe,completed,REP029,Online,0.01,EUR
700182,C0101,P013,2024-06-07,5857.68,9,South Asia,completed,REP021,Direct,0.21,USD
700183,C0160,P036,2024-06-07,2320.91,4,North America,completed,REP004,Direct,0.06,INR
700184,C0118,P003,2024-06-07,8203.21,4,Middle East,completed,REP004,Partner,0.14,USD
700185,C0060,P001,2024-06-07,15142.88,10,North America,completed,REP014,Online,0.05,USD
700186,C0115,P034,2024-06-07,4119.1,10,Middle East,completed,REP016,Direct,0.13,USD
700187,C0060,P041,2024-06-07,18255.7,9,Southeast Asia,completed,REP012,Online,0.01,USD
700188,C0011,P010,2024-06-07,2772.97,1,North America,completed,REP011,Direct,0.03,USD
700189,C0082,P015,2024-06-07,1627.77,10,Africa,completed,REP021,Partner,0.12,GBP
700190,C0136,P022,2024-06-07,11454.36,10,Europe,completed,REP017,Partner,0.23,USD
700191,100098,P010,2024-06-07,17172.08,8,South Asia,completed,REP006,Partner,0.02,INR
700192,100079,P044,2024-06-07,16119.54,9,Africa,cancelled,REP024,Online,0.04,INR
700193,100027,P003,2024-06-07,1700.44,6,North America,completed,REP011,Direct,0.18,EUR
700194,C0129,P024,2024-06-07,14409.54,4,Africa,completed,REP003,Direct,0.25,INR
700195,C0008,P020,2024-06-07,13626.19,4,Europe,completed,REP014,Online,0.06,GBP
700196,C0179,P042,2024-06-07,11912.3,10,North America,completed,REP016,Direct,0.24,EUR
700197,100086,P011,2024-06-07,5956.59,10,Europe,completed,REP015,Direct,0.07,USD
700198,C0105,P045,2024-06-07,2178.1,9,North America,completed,REP006,In-Store,0.1,EUR
700199,C0012,P015,2024-06-07,8153.5,6,South Asia,completed,REP019,Online,0.14,EUR
700200,C0013,P018,2024-06-07,11543.23,1,Southeast Asia,completed,REP004,Online,0.16,GBP
700201,C0114,P031,2024-06-07,14011.33,5,Middle East,completed,REP010,Direct,0.2,USD
700202,100013,P011,2024-06-07,6110.11,5,Europe,completed,REP005,In-Store,0.01,USD
700203,C0115,P041,2024-06-07,3027.16,8,Africa,completed,REP007,Direct,0.01,USD
700204,C0140,P042,2024-06-07,883.37,4,Europe,completed,REP005,Direct,0.06,USD
700205,C0116,P019,2024-06-07,8072.79,3,Europe,completed,REP028,Online,0.23,GBP
700206,C0036,P026,2024-06-07,4647.02,5,Southeast Asia,completed,REP022,Partner,0.14,USD
700207,C0175,P034,2024-06-07,2767.81,1,Africa,completed,REP025,Online,0.25,EUR
700208,C0038,P042,2024-06-07,1101.82,8,South Asia,completed,REP028,Partner,0.11,USD
700209,C0006,P019,2024-06-07,3587.83,4,Africa,completed,REP027,Direct,0.22,USD
700210,C0142,P025,2024-06-07,2074.09,1,Europe,completed,REP015,In-Store,0.13,EUR
700211,C0039,P001,2024-06-07,13309.83,7,Southeast Asia,completed,REP023,In-Store,0.23,USD
700212,100062,P042,2024-06-07,12960.94,8,Europe,completed,REP012,Online,0.24,INR
700213,C0013,P043,2024-06-07,25530.57,8,North America,cancelled,REP027,In-Store,0.19,USD
700214,100079,P045,2024-06-07,4867.25,10,North America,completed,REP004,Partner,0.08,USD
700215,100002,P001,2024-06-07,1737.16,2,Southeast Asia,completed,REP010,Direct,0.06,GBP
700216,C0060,P031,2024-06-07,14093.97,10,Europe,completed,REP027,Direct,0.04,USD
700217,C0172,P024,2024-06-07,25203.51,3,North America,completed,REP004,Online,0.12,GBP
700218,C0059,P043,2024-06-07,16079.68,10,South Asia,cancelled,REP009,Online,0.0,INR
700219,C0038,P034,2024-06-07,3840.34,7,Southeast Asia,completed,REP022,Direct,0.01,USD
700220,C0034,P047,2024-06-07,1897.34,4,Africa,returned,REP010,Direct,0.23,GBP
700221,C0171,P023,2024-06-07,16594.05,10,South Asia,completed,REP003,Online,0.02,USD
700222,C0083,P046,2024-06-07,2597.82,6,South Asia,completed,REP009,In-Store,0.07,USD
700223,100068,P008,2024-06-07,10177.62,4,Europe,completed,REP008,In-Store,0.21,USD
700224,C0085,P046,2024-06-07,20801.19,1,Middle East,completed,REP025,Online,0.18,INR
700225,C0199,P033,2024-06-07,9060.69,5,Middle East,completed,REP002,Direct,0.1,USD
700226,C0146,P016,2024-06-07,14050.54,9,Africa,completed,REP027,Online,0.07,USD
700227,C0136,P006,2024-06-07,1914.93,1,Southeast Asia,completed,REP025,Online,0.06,INR
700228,C0092,P031,2024-06-07,3527.85,9,Africa,completed,REP010,Direct,0.16,USD
700229,100085,P013,2024-06-07,2624.54,6,Middle East,completed,REP016,Direct,0.0,USD
700230,100096,P016,2024-06-07,734.16,1,North America,completed,REP012,Online,0.09,USD
700231,C0078,P016,2024-06-07,3379.62,8,South Asia,completed,REP011,Direct,0.24,USD
700232,C0062,P040,2024-06-07,5736.44,9,North America,completed,REP002,Partner,0.14,INR
700233,C0115,P016,2024-06-07,8595.65,2,Europe,completed,REP029,In-Store,0.05,GBP
700234,C0099,P021,2024-06-07,1249.83,1,Europe,completed,REP026,Direct,0.19,EUR
700235,C0195,P044,2024-06-07,6974.64,2,North America,completed,REP010,Online,0.12,USD
700236,100003,P002,2024-06-07,16159.65,4,South Asia,completed,REP025,Direct,0.03,USD
700237,100020,P007,2024-06-07,205.83,8,Southeast Asia,completed,REP025,Direct,0.25,USD
700238,C0042,P013,2024-06-07,13647.74,5,Europe,completed,REP023,Partner,0.22,GBP
700239,100072,P011,2024-06-07,2158.78,7,Southeast Asia,completed,REP012,Partner,0.08,GBP
700240,100034,P018,2024-06-07,152.26,5,Southeast Asia,completed,REP010,Direct,0.21,GBP
700241,100021,P009,2024-06-07,14111.94,5,South Asia,completed,REP013,Online,0.2,USD
700242,C0036,P022,2024-06-07,369.43,3,South Asia,completed,REP012,In-Store,0.2,GBP
700243,C0183,P050,2024-06-07,16007.8,2,South Asia,completed,REP023,Direct,0.2,INR
700244,100017,P044,2024-06-07,13229.28,3,Southeast Asia,completed,REP010,In-Store,0.23,USD
700245,C0200,P012,2024-06-07,599.56,8,Middle East,completed,REP015,Direct,0.01,GBP
700246,C0027,P047,2024-06-07,4167.05,5,Europe,completed,REP007,Direct,0.02,GBP
700247,C0006,P006,2024-06-07,18794.37,2,Southeast Asia,completed,REP010,Partner,0.18,USD
700248,100057,P020,2024-06-07,11852.71,10,Middle East,completed,REP016,In-Store,0.23,USD
700249,100091,P030,2024-06-07,1050.84,2,Southeast Asia,completed,REP028,Direct,0.09,USD
700250,C0028,P035,2024-06-07,8524.85,10,North America,completed,REP017,Online,0.12,EUR
700251,C0009,P011,2024-06-07,476.47,10,North America,completed,REP012,Online,0.12,USD
700252,100078,P005,2024-06-07,619.4,6,Africa,completed,REP012,Online,0.02,INR
700253,C0172,P038,2024-06-07,580.74,4,Africa,returned,REP019,In-Store,0.23,USD
700254,100038,P045,2024-06-07,6077.28,6,Middle East,completed,REP019,Partner,0.23,GBP
700255,C0173,P019,2024-06-07,12114.48,8,Middle East,returned,REP016,Partner,0.22,USD
700256,C0122,P006,2024-06-07,12989.93,1,Middle East,completed,REP030,In-Store,0.09,GBP
700257,C0030,P018,2024-06-07,17445.83,8,Europe,completed,REP028,Online,0.24,EUR
700258,C0051,P003,2024-06-07,17718.89,7,South Asia,completed,REP025,In-Store,0.19,INR
700259,C0031,P010,2024-06-07,6635.14,1,Africa,completed,REP021,Online,0.08,INR
700260,C0155,P005,2024-06-07,3134.78,9,Middle East,returned,REP027,Partner,0.09,USD
700261,100085,P044,2024-06-07,1010.33,5,North America,completed,REP004,Direct,0.11,GBP
700262,C0031,P042,2024-06-07,9493.96,5,South Asia,completed,REP007,Partner,0.1,USD
700263,C0077,P026,2024-06-07,10378.48,4,Southeast Asia,completed,REP023,Online,0.03,USD
700264,C0056,P009,2024-06-07,2380.13,4,South Asia,completed,REP015,Partner,0.07,INR
700265,C0053,P041,2024-06-07,588.92,2,South Asia,completed,REP014,In-Store,0.02,GBP
700266,C0036,P009,2024-06-07,11989.22,8,South Asia,completed,REP009,Partner,0.1,INR
700267,100024,P039,2024-06-07,7036.28,10,South Asia,completed,REP013,In-Store,0.21,USD
700268,100062,P016,2024-06-07,6138.75,7,Africa,completed,REP028,Partner,0.02,GBP
700269,C0009,P050,2024-06-07,6979.99,4,Middle East,completed,REP024,Partner,0.17,USD
700270,100036,P022,2024-06-07,4985.41,5,North America,completed,REP029,Partner,0.01,EUR
700271,C0015,P027,2024-06-07,1454.89,7,Europe,completed,REP011,In-Store,0.02,GBP
700272,100032,P020,2024-06-07,4977.68,9,Africa,completed,REP020,Direct,0.01,EUR
700273,100005,P032,2024-06-07,14342.43,5,Europe,completed,REP015,Direct,0.06,INR
700274,C0042,P033,2024-06-07,869.25,3,Middle East,completed,REP026,Direct,0.09,GBP
700275,C0028,P003,2024-06-07,9644.15,1,South Asia,completed,REP027,Partner,0.18,INR
700276,C0028,P043,2024-06-07,5635.71,4,Southeast Asia,completed,REP014,Direct,0.22,EUR
700277,100003,P035,2024-06-07,15292.4,1,Middle East,completed,REP015,Direct,0.08,USD
700278,C0069,P023,2024-06-07,4078.01,3,North America,completed,REP020,Direct,0.02,EUR
700279,100049,P024,2024-06-07,8691.0,10,South Asia,completed,REP006,Online,0.22,GBP
700280,C0114,P024,2024-06-07,3364.1,9,North America,completed,REP018,Partner,0.15,USD
700281,C0146,P023,2024-06-07,442.61,2,Europe,completed,REP022,In-Store,0.06,EUR
700282,C0188,P028,2024-06-07,10233.0,9,South Asia,completed,REP003,Online,0.06,GBP
700283,100068,P010,2024-06-07,3441.92,6,Middle East,completed,REP006,Online,0.13,INR
700284,C0080,P015,2024-06-07,8533.01,2,North America,completed,REP012,Partner,0.1,USD
700285,C0068,P037,2024-06-07,2501.82,5,South Asia,completed,REP002,Direct,0.18,USD
700286,C0131,P019,2024-06-07,8396.13,9,North America,cancelled,REP011,Online,0.14,USD
700287,C0158,P040,2024-06-07,2591.63,1,South Asia,completed,REP021,Direct,0.2,USD
700288,100024,P041,2024-06-07,16328.62,5,Africa,completed,REP027,In-Store,0.24,USD
700289,C0121,P014,2024-06-07,12022.45,9,South Asia,completed,REP018,Direct,0.16,USD
700290,C0164,P005,2024-06-07,14172.68,3,Europe,completed,REP011,In-Store,0.02,USD
700291,C0101,P031,2024-06-07,6589.45,9,Middle East,completed,REP009,Direct,0.2,GBP
700292,C0062,P007,2024-06-07,30910.66,6,South Asia,completed,REP010,Direct,0.08,USD
700293,C0019,P010,2024-06-07,7339.67,7,Europe,completed,REP010,Online,0.17,EUR
700294,C0034,P016,2024-06-07,215.05,5,Middle East,completed,REP017,Online,0.23,GBP
700295,C0148,P038,2024-06-07,2988.24,4,Europe,completed,REP010,In-Store,0.22,EUR
