SaleID,CustomerID,ProductID,SaleDate,Amount,Quantity,Region,Status,SalesRep,Channel,Discount,Currency
12934,C0091,P041,2024-06-01,4358.01,2,South Asia,completed,REP030,Partner,0.21,USD
11056,C0033,P023,2024-06-01,5503.29,5,Africa,completed,REP023,Direct,0.18,EUR
13205,C0050,P035,2024-06-01,2397.14,2,Southeast Asia,completed,REP026,In-Store,0.04,USD
11787,C0196,P047,2024-06-01,2181.82,6,South Asia,completed,REP023,Online,0.17,INR
15491,C0031,P034,2024-06-01,5821.7,2,Europe,cancelled,REP008,Partner,0.17,GBP
14114,C0070,P023,2024-06-01,9558.22,9,South Asia,completed,REP028,In-Store,0.19,USD
13421,C0137,P035,2024-06-01,7282.07,6,Southeast Asia,completed,REP002,Partner,0.06,USD
11015,C0122,P004,2024-06-01,4288.3,6,Africa,completed,REP025,Online,0.2,INR
12228,C0132,P042,2024-06-01,375.21,2,North America,completed,REP009,Direct,0.16,GBP
11165,C0002,P026,2024-06-01,3086.35,3,Southeast Asia,completed,REP024,Direct,0.2,INR
12944,C0043,P040,2024-06-01,12333.23,7,Southeast Asia,completed,REP003,Direct,0.03,GBP
14229,C0200,P038,2024-06-01,11209.15,6,North America,completed,REP018,Partner,0.02,USD
11900,C0058,P002,2024-06-01,1190.33,10,South Asia,completed,REP028,Partner,0.19,INR
13578,C0135,P006,2024-06-01,9954.51,5,Middle East,cancelled,REP023,Online,0.0,USD
14741,C0094,P045,2024-06-01,891.57,3,North America,completed,REP010,Partner,0.18,USD
12203,C0005,P016,2024-06-01,5180.34,3,South Asia,completed,REP027,Partner,0.1,EUR
12609,C0059,P019,2024-06-01,7445.55,3,South Asia,completed,REP012,Online,0.02,USD
14550,C0140,P034,2024-06-01,26738.52,9,Middle East,completed,REP013,Partner,0.13,USD
12828,C0052,P035,2024-06-01,,7,South Asia,completed,REP016,Direct,0.18,EUR
10332,C0007,P024,2024-06-01,3929.02,8,South Asia,returned,REP004,Partner,0.06,USD
11484,C0188,P005,2024-06-01,15940.82,7,South Asia,completed,REP004,Partner,0.08,EUR
12687,C0041,P036,2024-06-01,13923.39,8,Europe,completed,REP018,Direct,0.17,USD
14467,C0102,P021,2024-06-01,20865.1,9,North America,completed,REP001,Partner,0.14,USD
11194,C0076,P004,2024-06-01,7324.53,10,Africa,completed,REP004,Direct,0.05,USD
11101,C0098,P008,2024-06-01,1266.14,4,Africa,completed,REP015,Direct,0.15,INR
12424,C0011,P045,2024-06-01,2448.45,9,Southeast Asia,completed,REP001,Partner,0.21,INR
14501,C0159,P030,2024-06-01,10736.14,6,Europe,completed,REP025,Partner,0.16,USD
11076,C0199,P011,2024-06-01,1349.16,2,Europe,completed,REP010,Direct,0.13,USD
14676,C0034,P002,2024-06-01,239.22,2,Southeast Asia,completed,REP002,Online,0.1,GBP
13748,C0040,P004,2024-06-01,734.93,1,South Asia,completed,REP003,In-Store,0.18,INR
13567,C0057,P017,2024-06-01,7218.33,10,Middle East,completed,REP021,Online,0.19,INR
13233,C0011,P011,2024-06-01,2138.8,3,Southeast Asia,completed,REP007,Partner,0.0,USD
14975,C0155,P032,2024-06-01,20202.68,9,Africa,completed,REP002,Direct,0.13,GBP
13274,C0162,P022,2024-06-01,15220.08,7,Middle East,completed,REP003,In-Store,0.24,EUR
13854,C0059,P037,2024-06-01,7255.64,3,Middle East,completed,REP007,Direct,0.16,USD
11262,C0133,P024,2024-06-01,2619.94,5,Europe,completed,REP013,Direct,0.06,EUR
11098,C0011,P006,2024-06-01,16912.37,8,Middle East,completed,REP002,Partner,0.25,USD
14047,C0178,P003,2024-06-01,1781.71,2,Middle East,completed,REP029,Direct,0.11,EUR
10028,C0145,P006,2024-06-01,10666.2,5,North America,completed,REP015,Partner,0.03,USD
14766,C0128,P020,2024-06-01,602.33,9,Southeast Asia,completed,REP029,Online,0.23,INR
12415,C0160,P022,2024-06-01,2023.36,1,Southeast Asia,completed,REP018,Partner,0.08,USD
11988,C0017,P019,2024-06-01,23969.67,10,Africa,cancelled,REP016,Partner,0.24,EUR
12483,C0004,P023,2024-06-01,9232.14,9,Southeast Asia,completed,REP020,Direct,0.16,USD
10543,C0001,P040,2024-06-01,16658.79,10,Southeast Asia,cancelled,REP001,Partner,0.09,USD
11154,C0044,P030,2024-06-01,8955.83,5,South Asia,completed,REP029,In-Store,0.04,USD
11156,C0045,P030,2024-06-01,12597.61,7,Europe,completed,REP024,In-Store,0.24,EUR
13059,C0174,P025,2024-06-01,5467.41,2,South Asia,completed,REP007,Online,0.14,GBP
13164,C0073,P041,2024-06-01,12507.18,6,North America,completed,REP013,Partner,0.09,EUR
12147,C0017,P011,2024-06-01,2802.26,4,North America,completed,REP017,In-Store,0.03,USD
13355,C0097,P027,2024-06-01,2568.11,8,Middle East,completed,REP014,Partner,0.22,USD
11190,C0094,P001,2024-06-01,9724.66,5,North America,completed,REP016,Online,0.25,GBP
14972,C0108,P021,2024-06-01,5038.25,2,Southeast Asia,completed,REP004,In-Store,0.21,GBP
11661,C0050,P008,2024-06-01,624.84,2,North America,completed,REP015,Online,0.03,USD
11807,C0144,P050,2024-06-01,3260.89,3,Southeast Asia,completed,REP016,Direct,0.17,EUR
15297,C0025,P043,2024-06-01,4242.92,6,Southeast Asia,completed,REP024,Direct,0.21,INR
14248,C0106,P040,2024-06-01,12360.49,7,Africa,completed,REP023,Online,0.02,GBP
14011,C0058,P031,2024-06-01,4981.6,2,Africa,completed,REP010,Online,0.13,USD
11989,C0091,P037,2024-06-01,14607.93,6,South Asia,completed,REP030,In-Store,0.15,INR
13390,C0034,P047,2024-06-01,1370.71,4,North America,completed,REP007,In-Store,0.1,INR
14736,C0083,P038,2024-06-01,3917.86,2,Africa,completed,REP002,Partner,0.17,INR
10885,C0100,P018,2024-06-01,12707.41,7,North America,completed,REP001,In-Store,0.05,GBP
14673,C0130,P005,2024-06-01,6993.48,3,North America,completed,REP015,Online,0.13,USD
14711,C0042,P014,2024-06-01,3171.39,5,Middle East,completed,REP019,In-Store,0.21,EUR
14931,C0131,P008,2024-06-01,1503.01,5,Europe,completed,REP008,Online,0.23,USD
13755,C0006,P033,2024-06-01,6268.62,4,North America,completed,REP023,Online,0.06,USD
13994,C0042,P002,2024-06-01,117.87,1,North America,completed,REP002,Online,0.18,INR
12531,C0001,P025,2024-06-01,23422.02,8,Europe,completed,REP002,Direct,0.17,USD
12718,C0139,P017,2024-06-01,5618.62,8,Africa,completed,REP002,Direct,0.22,INR
12668,C0069,P016,2024-06-01,1686.88,1,North America,completed,REP025,Partner,0.12,USD
12711,C0100,P018,2024-06-01,15538.3,9,Europe,completed,REP005,Online,0.2,GBP
15281,C0190,P032,2024-06-01,13562.01,6,North America,completed,REP015,In-Store,0.05,USD
14633,C0059,P026,2024-06-01,1006.04,1,South Asia,completed,REP004,In-Store,0.17,EUR
13096,C0025,P038,2024-06-01,13624.53,7,Southeast Asia,completed,REP022,Direct,0.03,EUR
10981,C0175,P004,2024-06-01,2900.13,4,South Asia,completed,REP019,Direct,0.24,GBP
10538,C0095,P010,2024-06-01,1180.8,9,South Asia,completed,REP021,Direct,0.04,USD
14629,C0140,P040,2024-06-01,1727.72,1,North America,completed,REP020,Online,0.24,USD
10877,C0088,P020,2024-06-01,336.96,5,Middle East,completed,REP020,Online,0.16,USD
14236,C0102,P042,2024-06-01,178.77,1,Africa,completed,REP007,Direct,0.25,EUR
10984,C0184,P028,2024-06-01,3111.15,9,South Asia,completed,REP013,In-Store,0.24,USD
10664,C0100,P035,2024-06-01,11153.02,10,Africa,completed,REP020,In-Store,0.1,INR
14969,C0187,P040,2024-06-01,,1,Africa,cancelled,REP017,Partner,0.06,GBP
11390,C0070,P030,2024-06-01,13124.75,7,Europe,returned,REP023,Direct,0.04,USD
13303,C0083,P024,2024-06-01,4976.61,10,Middle East,completed,REP017,In-Store,0.15,EUR
14338,C0081,P036,2024-06-01,14397.3,9,Europe,completed,REP002,In-Store,0.25,EUR
11992,C0137,P011,2024-06-01,3306.3,5,South Asia,completed,REP020,Partner,0.05,USD
14731,C0031,P050,2024-06-01,3492.91,3,North America,completed,REP024,In-Store,0.24,INR
14558,C0036,P002,2024-06-01,120.94,1,South Asia,completed,REP002,Online,0.06,USD
14646,C0116,P009,2024-06-01,9272.56,7,North America,completed,REP019,Direct,0.13,USD
13749,C0039,P032,2024-06-01,21147.06,10,North America,completed,REP016,Direct,0.14,USD
11126,C0006,P017,2024-06-01,6526.55,9,South Asia,completed,REP030,Partner,0.01,USD
14143,C0022,P016,2024-06-01,16488.18,10,Africa,completed,REP027,Online,0.17,USD
14706,C0023,P033,2024-06-01,11121.4,7,Europe,returned,REP010,Online,0.18,USD
11521,C0076,P048,2024-06-01,7033.83,8,Europe,completed,REP013,Direct,0.08,EUR
14191,C0072,P032,2024-06-01,18406.08,8,Europe,cancelled,REP025,Online,0.02,USD
15401,C0198,P026,2024-06-01,5265.52,5,Africa,completed,REP006,Partner,0.09,EUR
13159,C0033,P011,2024-06-01,670.68,1,Southeast Asia,completed,REP030,Direct,0.01,INR
10341,C0071,P050,2024-06-01,6990.43,6,Middle East,completed,REP008,Direct,0.22,USD
12855,C0093,P049,2024-06-01,3683.52,2,North America,completed,REP010,Direct,0.21,USD
15480,C0199,P043,2024-06-01,4358.75,6,North America,completed,REP006,Online,0.0,INR
12525,C0155,P016,2024-06-01,3441.9,2,South Asia,completed,REP017,Direct,0.22,GBP
11615,C0103,P016,2024-06-01,1646.15,1,North America,completed,REP020,Online,0.25,GBP
15176,C0036,P020,2024-06-01,481.7,7,Europe,completed,REP029,Partner,0.09,INR
12138,C0100,P014,2024-06-01,4000.99,6,South Asia,completed,REP029,Direct,0.17,USD
13372,C0198,P048,2024-06-01,1655.05,2,North America,completed,REP008,Online,0.2,EUR
11510,C0111,P014,2024-06-01,5261.2,8,North America,completed,REP021,In-Store,0.09,USD
11650,C0082,P034,2024-06-01,17135.94,6,Europe,cancelled,REP013,Online,0.05,INR
13610,C0119,P030,2024-06-01,14788.03,8,Southeast Asia,completed,REP028,Partner,0.2,USD
12447,C0003,P022,2024-06-01,15280.19,7,Middle East,completed,REP020,Partner,0.15,INR
10674,C0120,P016,2024-06-01,6340.02,4,Middle East,completed,REP009,Online,0.19,EUR
14195,C0087,P031,2024-06-01,24258.31,10,South Asia,completed,REP005,Partner,0.01,USD
11091,C0120,P020,2024-06-01,144.88,2,Southeast Asia,completed,REP011,In-Store,0.2,USD
15387,C0193,P025,2024-06-01,17368.09,6,Europe,completed,REP006,Online,0.09,USD
15235,C0082,P025,2024-06-01,5752.86,2,Southeast Asia,completed,REP027,Partner,0.1,USD
11622,C0113,P031,2024-06-01,21258.99,9,Southeast Asia,returned,REP025,Online,0.02,USD
14635,C0117,P004,2024-06-01,2959.51,4,Middle East,completed,REP008,Online,0.23,USD
14342,C0071,P001,2024-06-01,2012.55,1,Europe,completed,REP012,Direct,0.24,EUR
11577,C0001,P025,2024-06-01,5874.95,2,North America,completed,REP011,Partner,0.04,INR
14256,C0136,P002,2024-06-01,1079.8,9,Southeast Asia,completed,REP026,Partner,0.18,GBP
12518,C0008,P044,2024-06-01,6622.32,7,Southeast Asia,returned,REP008,Direct,0.16,USD
10056,C0079,P035,2024-06-01,8160.47,7,North America,completed,REP021,Direct,0.1,GBP
14512,C0072,P015,2024-06-01,18116.52,9,Africa,completed,REP001,In-Store,0.13,INR
13981,C0155,P025,2024-06-01,28226.2,10,Africa,completed,REP018,Partner,0.17,USD
14867,C0001,P008,2024-06-01,296.84,1,Southeast Asia,completed,REP016,In-Store,0.17,GBP
13596,C0167,P049,2024-06-01,19377.66,10,Middle East,completed,REP027,Partner,0.18,USD
11636,C0160,P028,2024-06-01,3416.87,10,South Asia,completed,REP022,In-Store,0.15,USD
10988,C0024,P009,2024-06-01,8074.13,6,Africa,completed,REP008,Partner,0.15,INR
15224,C0070,P030,2024-06-01,6975.31,4,Africa,completed,REP025,Partner,0.03,INR
14878,C0167,P016,2024-06-01,1648.08,1,North America,completed,REP024,Partner,0.19,INR
10777,C0018,P045,2024-06-01,1464.68,5,Europe,completed,REP005,In-Store,0.09,USD
10824,C0124,P035,2024-06-01,12118.29,10,Europe,returned,REP021,In-Store,0.18,INR
12599,C0078,P017,2024-06-01,714.52,1,Southeast Asia,completed,REP022,In-Store,0.22,INR
15365,C0152,P022,2024-06-01,18564.59,9,Southeast Asia,completed,REP010,Online,0.22,INR
11183,C0023,P021,2024-06-01,17196.88,7,North America,completed,REP003,Partner,0.12,EUR
12140,C0167,P008,2024-06-01,1897.39,6,Europe,completed,REP015,Partner,0.14,INR
11976,C0132,P031,2024-06-01,12238.65,5,Africa,completed,REP013,Online,0.13,USD
13620,C0154,P003,2024-06-01,5236.08,6,Southeast Asia,completed,REP016,Online,0.12,INR
14908,C0067,P001,2024-06-01,1910.63,1,Africa,completed,REP001,Online,0.03,EUR
14452,C0029,P028,2024-06-01,1051.31,3,Europe,completed,REP011,In-Store,0.04,EUR
11486,C0167,P023,2024-06-01,7132.2,7,South Asia,completed,REP025,Direct,0.2,USD
12736,C0093,P044,2024-06-01,5222.34,6,Europe,completed,REP023,In-Store,0.16,INR
12762,C0102,P039,2024-06-01,9887.77,4,Africa,cancelled,REP025,Online,0.06,INR
10544,C0105,P043,2024-06-01,2803.36,4,Europe,completed,REP019,Direct,0.01,GBP
10116,C0158,P015,2024-06-01,4125.13,2,Africa,completed,REP011,Partner,0.15,GBP
13218,C0011,P029,2024-06-01,2494.48,1,Southeast Asia,completed,REP006,Partner,0.05,GBP
11269,C0007,P002,2024-06-01,1109.47,9,North America,completed,REP019,Online,0.09,USD
14272,C0184,P045,2024-06-01,2330.39,8,Southeast Asia,completed,REP021,Direct,0.21,EUR
14984,C0116,P050,2024-06-01,9267.85,8,North America,completed,REP013,Direct,0.16,USD
13451,C0171,P036,2024-06-01,9955.42,6,Africa,completed,REP013,In-Store,0.11,USD
12363,C0046,P016,2024-06-01,12843.91,8,Africa,completed,REP025,In-Store,0.16,EUR
12323,C0146,P023,2024-06-01,7081.71,7,South Asia,completed,REP011,In-Store,0.02,USD
14144,C0127,P026,2024-06-01,4206.27,4,Africa,completed,REP009,Direct,0.07,GBP
13063,C0180,P035,2024-06-01,6018.48,5,Africa,completed,REP028,Online,0.22,USD
14205,C0146,P046,2024-06-01,7011.12,10,Middle East,completed,REP010,Online,0.2,EUR
11972,C0115,P007,2024-06-01,7863.27,3,Africa,completed,REP023,Partner,0.1,USD
12937,C0110,P019,2024-06-01,14470.57,6,Middle East,completed,REP016,In-Store,0.14,USD
14213,C0122,P014,2024-06-01,3168.8,5,Europe,completed,REP006,In-Store,0.13,USD
14187,C0005,P046,2024-06-01,3000.51,4,South Asia,completed,REP021,Online,0.15,USD
12263,C0066,P025,2024-06-01,20247.51,7,Europe,returned,REP020,Online,0.24,INR
12068,C0140,P048,2024-06-01,5880.87,7,Middle East,completed,REP021,In-Store,0.06,GBP
12846,C0150,P007,2024-06-01,27946.1,10,North America,completed,REP005,Partner,0.03,EUR
10786,C0024,P042,2024-06-01,894.67,5,Africa,completed,REP010,Direct,0.21,USD
10154,C0097,P043,2024-06-01,5858.39,8,Middle East,completed,REP022,In-Store,0.21,USD
10590,C0194,P011,2024-06-01,5717.92,8,Europe,completed,REP006,Direct,0.01,USD
12988,C0018,P020,2024-06-01,270.28,4,Africa,completed,REP004,In-Store,0.06,GBP
11053,C0115,P013,2024-06-01,1167.44,9,South Asia,completed,REP018,Direct,0.04,EUR
10788,C0012,P037,2024-06-01,22410.24,9,Africa,completed,REP025,In-Store,0.1,USD
15338,C0154,P013,2024-06-01,1009.07,8,Europe,completed,REP029,Partner,0.22,INR
11602,C0090,P012,2024-06-01,9368.46,6,South Asia,completed,REP030,Online,0.13,USD
14140,C0197,P042,2024-06-01,1841.14,10,Europe,completed,REP019,Direct,0.16,USD
15041,C0045,P032,2024-06-01,4514.05,2,Europe,completed,REP016,Online,0.17,INR
11344,C0171,P029,2024-06-01,2588.77,1,Southeast Asia,completed,REP026,Online,0.01,EUR
11174,C0188,P045,2024-06-01,2312.63,8,Europe,completed,REP007,In-Store,0.25,EUR
10529,C0063,P018,2024-06-01,3500.75,2,Southeast Asia,completed,REP020,Direct,0.24,USD
13987,C0125,P008,2024-06-01,935.98,3,Southeast Asia,completed,REP030,In-Store,0.24,USD
10441,C0171,P005,2024-06-01,4666.91,2,Europe,completed,REP014,Partner,0.17,INR
14981,C0077,P032,2024-06-01,9240.74,4,North America,completed,REP006,Direct,0.21,INR
13604,C0016,P003,2024-06-01,5129.28,6,South Asia,completed,REP006,Online,0.22,EUR
14947,C0009,P016,2024-06-01,6657.9,4,Southeast Asia,completed,REP001,Partner,0.05,USD
15475,C0089,P037,2024-06-01,4806.53,2,Africa,completed,REP029,Online,0.12,EUR
10492,C0126,P036,2024-06-01,12757.41,8,North America,completed,REP014,In-Store,0.18,USD
12653,C0068,P037,2024-06-01,2377.49,1,Europe,completed,REP028,Online,0.07,USD
13561,C0112,P037,2024-06-01,19462.91,8,South Asia,completed,REP006,In-Store,0.22,USD
10138,C0163,P046,2024-06-01,2959.92,4,Middle East,completed,REP008,Direct,0.23,INR
10547,C0063,P037,2024-06-01,2585.35,1,Africa,returned,REP028,Partner,0.06,INR
10322,C0106,P042,2024-06-01,572.81,3,Middle East,completed,REP020,Partner,0.19,USD
14933,C0016,P050,2024-06-01,6468.33,6,Southeast Asia,returned,REP027,Direct,0.19,GBP
10430,C0100,P007,2024-06-01,5143.61,2,Middle East,completed,REP028,In-Store,0.09,USD
15486,C0175,P044,2024-06-01,,5,North America,completed,REP003,In-Store,0.2,INR
11209,C0188,P034,2024-06-01,17008.08,6,Europe,completed,REP017,Online,0.11,USD
13418,C0078,P011,2024-06-01,2679.81,4,Africa,completed,REP029,Online,0.06,EUR
14111,C0027,P022,2024-06-01,17548.17,8,North America,completed,REP001,Partner,0.25,USD
11348,C0157,P038,2024-06-01,19430.03,10,South Asia,cancelled,REP030,Online,0.03,USD
14392,C0104,P010,2024-06-01,558.55,4,Europe,completed,REP003,Online,0.19,USD
14157,C0181,P035,2024-06-01,9246.94,8,Europe,completed,REP027,Partner,0.05,EUR
12632,C0101,P014,2024-06-01,2673.0,4,Southeast Asia,completed,REP012,Online,0.01,INR
10124,C0175,P009,2024-06-01,4031.26,3,South Asia,completed,REP007,Direct,0.21,USD
10100,C0002,P025,2024-06-01,14564.08,5,Southeast Asia,completed,REP028,Direct,0.19,EUR
10566,C0089,P040,2024-06-01,15847.68,9,Africa,completed,REP008,Direct,0.2,USD
12422,C0102,P032,2024-06-01,20202.16,9,Africa,completed,REP007,Direct,0.02,EUR
11493,C0083,P014,2024-06-01,3098.48,5,North America,completed,REP019,Direct,0.14,EUR
14708,C0073,P018,2024-06-01,7140.47,4,Africa,completed,REP015,Online,0.19,GBP
10265,C0083,P014,2024-06-01,2598.38,4,North America,completed,REP013,Online,0.12,INR
13192,C0051,P049,2024-06-01,13441.55,7,North America,completed,REP008,Partner,0.25,GBP
13813,C0138,P044,2024-06-01,1786.16,2,Europe,completed,REP013,Partner,0.04,INR
12224,C0133,P015,2024-06-01,15077.37,8,Africa,completed,REP027,Direct,0.16,USD
10063,C0114,P002,2024-06-01,356.23,3,Middle East,completed,REP021,Partner,0.15,USD
13171,C0195,P007,2024-06-01,21131.09,8,Africa,completed,REP030,Partner,0.0,USD
13867,C0198,P028,2024-06-01,1329.28,4,North America,completed,REP013,Partner,0.13,USD
10278,C0042,P006,2024-06-01,10285.71,5,Southeast Asia,completed,REP030,Online,0.08,INR
13591,C0010,P029,2024-06-01,7355.66,3,Southeast Asia,completed,REP027,Online,0.18,INR
14747,C0051,P011,2024-06-01,4347.95,6,North America,completed,REP028,Direct,0.18,USD
13264,C0038,P014,2024-06-01,3041.0,5,Africa,returned,REP029,In-Store,0.23,USD
10023,C0073,P002,2024-06-01,373.69,3,Europe,completed,REP005,Partner,0.11,USD
10720,C0189,P009,2024-06-01,3764.86,3,Middle East,completed,REP013,Partner,0.17,EUR
10333,C0085,P040,2024-06-01,5117.6,3,Middle East,completed,REP027,Direct,0.09,USD
10951,C0082,P022,2024-06-01,18898.03,9,North America,completed,REP013,Direct,0.19,GBP
14247,C0039,P010,2024-06-01,393.06,3,North America,completed,REP011,Online,0.07,INR
10068,C0188,P011,2024-06-01,6705.29,10,Southeast Asia,completed,REP009,Direct,0.13,USD
13045,C0037,P022,2024-06-01,10213.03,5,Africa,completed,REP011,Partner,0.21,INR
