SaleID,CustomerID,ProductID,SaleDate,Amount,Quantity,Region,Status,SalesRep,Channel,Discount,Currency
33870,C0010,P009,2024-06-03,7872.09,6,Europe,completed,REP023,In-Store,0.19,USD
30712,C0101,P023,2024-06-03,8230.93,8,North America,completed,REP010,Direct,0.08,INR
31126,C0024,P047,2024-06-03,2887.42,8,Europe,completed,REP017,Direct,0.0,USD
34186,C0038,P015,2024-06-03,12393.06,6,Africa,completed,REP019,Partner,0.09,USD
33770,C0193,P014,2024-06-03,6555.75,10,South Asia,completed,REP006,In-Store,0.23,USD
32267,C0039,P008,2024-06-03,2179.57,7,Africa,completed,REP029,In-Store,0.22,USD
30853,C0032,P048,2024-06-03,5272.65,6,Southeast Asia,completed,REP002,In-Store,0.11,USD
32315,C0066,P030,2024-06-03,15730.41,9,North America,completed,REP023,Online,0.16,GBP
32418,C0061,P046,2024-06-03,2113.55,3,Africa,completed,REP010,Direct,0.17,USD
32493,C0008,P014,2024-06-03,3238.73,5,Europe,completed,REP008,Direct,0.03,USD
30996,C0052,P025,2024-06-03,5647.63,2,Africa,completed,REP015,Online,0.02,USD
33100,C0139,P050,2024-06-03,2221.53,2,Southeast Asia,returned,REP025,Online,0.05,USD
33114,C0187,P035,2024-06-03,7244.78,6,Europe,completed,REP015,In-Store,0.22,USD
32333,C0126,P004,2024-06-03,7069.75,10,Africa,completed,REP026,In-Store,0.24,USD
32089,C0186,P013,2024-06-03,1069.53,8,South Asia,completed,REP013,Partner,0.18,EUR
34825,C0026,P020,2024-06-03,67.59,1,South Asia,completed,REP026,Online,0.22,USD
33473,C0107,P049,2024-06-03,7801.55,4,Middle East,cancelled,REP026,Partner,0.21,INR
33865,C0007,P027,2024-06-03,615.9,2,South Asia,completed,REP006,Partner,0.11,USD
31146,C0141,P015,2024-06-03,15542.02,8,Europe,returned,REP002,Partner,0.08,USD
30780,C0061,P002,2024-06-03,367.5,3,Africa,completed,REP014,Direct,0.15,INR
31374,C0055,P049,2024-06-03,17277.39,9,Europe,completed,REP002,Direct,0.17,INR
35291,C0121,P042,2024-06-03,1816.11,10,Europe,completed,REP020,Direct,0.16,USD
30258,C0062,P036,2024-06-03,16975.59,10,Middle East,completed,REP022,Online,0.19,EUR
33443,C0170,P039,2024-06-03,2706.65,1,Europe,completed,REP001,Direct,0.23,GBP
34133,C0085,P036,2024-06-03,12042.03,7,Middle East,completed,REP008,Partner,0.24,INR
31823,C0158,P001,2024-06-03,13521.79,7,South Asia,completed,REP001,Direct,0.25,USD
32787,C0148,P018,2024-06-03,1762.03,1,North America,completed,REP017,Online,0.1,GBP
31360,C0061,P035,2024-06-03,9434.84,8,South Asia,completed,REP004,Partner,0.06,INR
35036,C0199,P037,2024-06-03,4892.58,2,Europe,completed,REP004,Direct,0.05,USD
33978,C0106,P035,2024-06-03,11105.52,10,Europe,returned,REP003,In-Store,0.04,GBP
33820,C0128,P023,2024-06-03,2008.25,2,Middle East,completed,REP003,Online,0.14,GBP
33891,C0051,P006,2024-06-03,7947.68,4,North America,completed,REP016,In-Store,0.13,INR
32358,C0125,P039,2024-06-03,2590.12,1,North America,completed,REP013,Partner,0.09,GBP
31309,C0078,P002,2024-06-03,1069.75,9,Middle East,completed,REP009,In-Store,0.2,EUR
32497,C0009,P012,2024-06-03,12867.26,8,Africa,completed,REP003,Direct,0.03,INR
34650,C0142,P006,2024-06-03,8241.11,4,Southeast Asia,completed,REP009,Direct,0.08,EUR
34099,C0023,P034,2024-06-03,24275.2,8,South Asia,completed,REP018,Partner,0.03,INR
34364,C0055,P040,2024-06-03,1798.03,1,Africa,completed,REP010,Partner,0.07,USD
35431,C0182,P043,2024-06-03,7286.76,10,Europe,completed,REP004,Online,0.23,INR
32606,C0187,P036,2024-06-03,12169.6,7,Southeast Asia,completed,REP002,In-Store,0.17,USD
34442,C0040,P025,2024-06-03,2963.25,1,Middle East,completed,REP018,Online,0.04,USD
34778,C0061,P009,2024-06-03,11192.39,9,Africa,completed,REP011,In-Store,0.02,USD
32212,C0039,P023,2024-06-03,8331.06,8,North America,completed,REP027,Partner,0.02,USD
30999,C0174,P023,2024-06-03,8737.23,8,South Asia,completed,REP029,Direct,0.18,USD
33129,C0189,P025,2024-06-03,17114.7,6,Africa,completed,REP005,Online,0.02,INR
34222,C0160,P048,2024-06-03,,5,Southeast Asia,completed,REP015,Partner,0.06,USD
31315,C0009,P041,2024-06-03,8508.27,4,Southeast Asia,completed,REP020,In-Store,0.23,INR
30871,C0066,P020,2024-06-03,480.98,7,Africa,completed,REP025,Online,0.19,GBP
34080,C0003,P012,2024-06-03,13591.96,9,South Asia,completed,REP015,Online,0.24,USD
32536,C0168,P027,2024-06-03,992.4,3,South Asia,completed,REP013,Direct,0.02,EUR
31157,C0055,P032,2024-06-03,16991.06,8,Middle East,completed,REP007,Direct,0.12,USD
31019,C0005,P004,2024-06-03,3547.54,5,Africa,completed,REP014,Direct,0.08,INR
32122,C0187,P045,2024-06-03,1387.52,5,Africa,completed,REP015,Direct,0.09,USD
31547,C0043,P013,2024-06-03,266.8,2,Southeast Asia,completed,REP001,In-Store,0.11,EUR
34295,C0131,P037,2024-06-03,20042.99,8,Middle East,returned,REP017,In-Store,0.09,EUR
31910,C0129,P021,2024-06-03,13946.93,6,Africa,completed,REP024,In-Store,0.01,EUR
31128,C0055,P011,2024-06-03,5465.89,8,Africa,completed,REP013,Online,0.18,INR
30319,C0017,P022,2024-06-03,6465.06,3,Southeast Asia,completed,REP027,Partner,0.2,EUR
34309,C0171,P002,2024-06-03,513.69,4,Africa,completed,REP007,In-Store,0.05,EUR
31167,C0162,P023,2024-06-03,2110.17,2,Africa,returned,REP014,In-Store,0.04,USD
30146,C0067,P023,2024-06-03,6480.83,6,South Asia,completed,REP008,Direct,0.08,USD
34066,C0021,P010,2024-06-03,813.44,6,Europe,completed,REP027,Online,0.21,USD
30437,C0004,P030,2024-06-03,12840.04,7,South Asia,completed,REP029,Online,0.18,USD
34375,C0192,P030,2024-06-03,13183.95,7,Middle East,completed,REP021,Online,0.22,EUR
31932,C0110,P018,2024-06-03,1721.4,1,Europe,completed,REP019,In-Store,0.12,USD
33611,C0183,P032,2024-06-03,22006.5,10,Middle East,completed,REP029,In-Store,0.23,USD
30791,C0047,P049,2024-06-03,7970.71,4,North America,cancelled,REP014,Direct,0.01,USD
32598,C0139,P026,2024-06-03,2103.27,2,Europe,completed,REP030,Direct,0.01,INR
32232,C0131,P045,2024-06-03,833.65,3,Middle East,completed,REP020,Online,0.15,USD
35409,C0161,P013,2024-06-03,664.22,5,Africa,completed,REP016,Direct,0.04,INR
35265,C0031,P025,2024-06-03,20962.34,7,Europe,completed,REP003,In-Store,0.11,INR
32069,C0141,P009,2024-06-03,2531.39,2,Europe,completed,REP022,Partner,0.16,INR
33204,C0153,P007,2024-06-03,12955.62,5,South Asia,completed,REP015,Direct,0.17,USD
31881,C0168,P004,2024-06-03,739.69,1,North America,completed,REP014,Partner,0.03,USD
34340,C0041,P045,2024-06-03,1393.38,5,South Asia,completed,REP019,Partner,0.18,USD
33506,C0161,P027,2024-06-03,988.2,3,Europe,completed,REP026,Direct,0.12,USD
32725,C0150,P015,2024-06-03,12017.57,6,South Asia,completed,REP027,Online,0.21,USD
35421,C0134,P003,2024-06-03,4494.18,5,South Asia,completed,REP005,Direct,0.01,EUR
34751,C0112,P022,2024-06-03,8102.25,4,Southeast Asia,returned,REP019,Online,0.15,USD
33429,C0046,P020,2024-06-03,668.91,10,Middle East,completed,REP017,Partner,0.15,USD
34815,C0193,P049,2024-06-03,11133.76,6,North America,completed,REP026,In-Store,0.22,INR
33925,C0160,P038,2024-06-03,17362.56,9,South Asia,completed,REP026,Partner,0.16,EUR
31695,C0117,P021,2024-06-03,13904.75,6,South Asia,completed,REP014,Direct,0.01,GBP
33863,C0091,P042,2024-06-03,,5,Europe,cancelled,REP002,Partner,0.18,EUR
33440,C0031,P034,2024-06-03,14037.14,5,Europe,completed,REP005,Online,0.22,USD
31251,C0175,P039,2024-06-03,25980.58,10,Africa,completed,REP022,Direct,0.23,USD
35406,C0145,P044,2024-06-03,3731.5,4,North America,cancelled,REP012,Partner,0.1,USD
32115,C0179,P023,2024-06-03,5148.73,5,South Asia,returned,REP028,Direct,0.14,USD
33802,C0017,P020,2024-06-03,346.47,5,Europe,completed,REP010,Partner,0.11,USD
32160,C0142,P011,2024-06-03,3406.51,5,North America,completed,REP015,Online,0.14,USD
31138,C0161,P035,2024-06-03,5608.32,5,Africa,completed,REP010,Online,0.05,INR
30346,C0077,P002,2024-06-03,629.77,5,Middle East,completed,REP009,Direct,0.09,EUR
32961,C0017,P047,2024-06-03,1090.08,3,Southeast Asia,completed,REP025,In-Store,0.18,USD
33241,C0116,P006,2024-06-03,12753.09,6,Europe,completed,REP030,Online,0.09,USD
30902,C0186,P045,2024-06-03,2285.16,8,North America,completed,REP022,Online,0.02,USD
34892,C0070,P033,2024-06-03,16597.11,10,South Asia,completed,REP011,Online,0.07,EUR
31187,C0055,P024,2024-06-03,5186.86,10,Europe,completed,REP027,Partner,0.04,INR
31624,C0167,P046,2024-06-03,4341.98,6,Southeast Asia,completed,REP024,In-Store,0.13,INR
31380,C0058,P024,2024-06-03,3711.8,7,Middle East,completed,REP030,Direct,0.16,USD
31629,C0121,P001,2024-06-03,13746.01,7,North America,completed,REP006,In-Store,0.04,INR
32268,C0013,P004,2024-06-03,706.11,1,Africa,completed,REP013,Partner,0.01,INR
35366,C0182,P032,2024-06-03,22414.92,10,Europe,completed,REP017,Direct,0.02,USD
30680,C0172,P042,2024-06-03,914.58,5,South Asia,completed,REP026,Direct,0.11,USD
34361,C0035,P032,2024-06-03,9237.19,4,Middle East,completed,REP011,Partner,0.11,INR
34159,C0158,P048,2024-06-03,1811.44,2,North America,completed,REP012,Partner,0.17,INR
31331,C0004,P041,2024-06-03,4321.16,2,North America,completed,REP020,Partner,0.24,USD
32638,C0102,P009,2024-06-03,7546.75,6,Africa,completed,REP013,Online,0.07,GBP
32609,C0008,P035,2024-06-03,11859.03,10,Southeast Asia,completed,REP015,In-Store,0.08,USD
30529,C0107,P027,2024-06-03,1688.4,5,Southeast Asia,completed,REP021,Partner,0.01,GBP
33750,C0131,P043,2024-06-03,6215.55,9,Africa,completed,REP018,Partner,0.1,EUR
32544,C0155,P014,2024-06-03,1288.69,2,South Asia,completed,REP021,In-Store,0.2,USD
31143,C0094,P028,2024-06-03,3473.58,10,North America,completed,REP022,In-Store,0.09,EUR
35079,C0046,P009,2024-06-03,12314.14,10,Africa,completed,REP019,In-Store,0.2,USD
35077,C0006,P013,2024-06-03,261.66,2,Southeast Asia,completed,REP017,Online,0.09,USD
31269,C0109,P024,2024-06-03,513.33,1,South Asia,completed,REP018,Partner,0.15,USD
30183,C0003,P035,2024-06-03,6657.29,6,Southeast Asia,completed,REP003,Partner,0.05,GBP
33999,C0098,P039,2024-06-03,25900.46,10,Europe,completed,REP005,Online,0.15,GBP
31863,C0100,P040,2024-06-03,15987.47,9,Europe,cancelled,REP023,Online,0.15,INR
34614,C0108,P037,2024-06-03,11992.22,5,North America,completed,REP011,In-Store,0.09,GBP
34215,C0104,P044,2024-06-03,3467.34,4,Middle East,completed,REP029,In-Store,0.22,GBP
31568,C0042,P027,2024-06-03,331.24,1,South Asia,completed,REP001,In-Store,0.17,EUR
34085,C0195,P046,2024-06-03,6754.05,9,Africa,completed,REP009,Partner,0.0,INR
33151,C0033,P039,2024-06-03,20013.82,8,Europe,completed,REP017,Online,0.22,USD
32953,C0195,P009,2024-06-03,3977.01,3,Europe,completed,REP025,Partner,0.17,USD
32155,C0069,P026,2024-06-03,3190.66,3,South Asia,completed,REP018,In-Store,0.06,USD
32288,C0198,P030,2024-06-03,14689.06,8,Southeast Asia,completed,REP025,Direct,0.2,USD
32855,C0066,P016,2024-06-03,13279.4,8,Europe,completed,REP023,In-Store,0.03,EUR
35229,C0105,P025,2024-06-03,11856.67,4,North America,cancelled,REP020,Partner,0.08,USD
31490,C0128,P002,2024-06-03,639.17,5,Southeast Asia,completed,REP023,In-Store,0.06,USD
34757,C0021,P012,2024-06-03,1467.58,1,Europe,completed,REP012,In-Store,0.08,USD
30834,C0141,P020,2024-06-03,503.24,7,North America,completed,REP015,In-Store,0.07,EUR
31830,C0004,P011,2024-06-03,6896.25,10,Europe,completed,REP009,Online,0.02,GBP
30049,C0029,P029,2024-06-03,22662.32,9,North America,completed,REP025,Partner,0.19,USD
31776,C0127,P002,2024-06-03,258.82,2,North America,completed,REP002,Partner,0.24,EUR
31651,C0066,P019,2024-06-03,7342.91,3,Middle East,completed,REP005,Online,0.01,USD
32731,C0200,P020,2024-06-03,267.84,4,North America,completed,REP012,Direct,0.1,GBP
33558,C0154,P029,2024-06-03,20400.39,8,Europe,completed,REP006,Partner,0.11,INR
34719,C0043,P034,2024-06-03,5682.34,2,Middle East,completed,REP021,Partner,0.11,EUR
35123,C0189,P010,2024-06-03,1132.95,8,Africa,completed,REP015,In-Store,0.24,USD
30765,C0172,P009,2024-06-03,6382.98,5,North America,completed,REP025,Online,0.2,USD
32305,C0133,P049,2024-06-03,5981.13,3,North America,completed,REP024,Partner,0.06,EUR
33089,C0017,P031,2024-06-03,4655.63,2,Southeast Asia,completed,REP023,Online,0.16,GBP
35323,C0107,P019,2024-06-03,15021.54,6,Africa,completed,REP001,In-Store,0.01,GBP
34058,C0155,P010,2024-06-03,396.82,3,Southeast Asia,completed,REP026,Partner,0.1,EUR
34417,C0135,P024,2024-06-03,3677.09,7,North America,completed,REP022,Direct,0.21,EUR
31889,C0048,P004,2024-06-03,4141.04,6,Europe,completed,REP003,In-Store,0.19,GBP
35400,C0140,P008,2024-06-03,1515.62,5,South Asia,cancelled,REP011,Direct,0.18,INR
30827,C0057,P040,2024-06-03,10425.89,6,North America,completed,REP003,Direct,0.01,INR
34343,C0029,P002,2024-06-03,643.81,5,Southeast Asia,completed,REP020,In-Store,0.18,USD
33901,C0039,P022,2024-06-03,13091.72,6,Europe,completed,REP028,In-Store,0.04,GBP
30189,C0112,P009,2024-06-03,7746.03,6,Southeast Asia,completed,REP020,Partner,0.21,USD
34446,C0035,P014,2024-06-03,3672.65,6,Middle East,completed,REP030,In-Store,0.06,EUR
34104,C0095,P049,2024-06-03,15304.19,8,Southeast Asia,completed,REP008,Direct,0.04,USD
30607,C0021,P035,2024-06-03,5982.77,5,Southeast Asia,completed,REP009,In-Store,0.04,USD
31600,C0136,P044,2024-06-03,1851.03,2,Southeast Asia,completed,REP024,Online,0.18,USD
32993,C0008,P047,2024-06-03,1094.42,3,Middle East,completed,REP013,Direct,0.09,USD
30070,C0014,P047,2024-06-03,1790.07,5,North America,returned,REP010,Direct,0.06,USD
30220,C0160,P020,2024-06-03,420.03,6,South Asia,completed,REP015,Online,0.19,USD
30837,C0186,P029,2024-06-03,26094.95,10,Middle East,completed,REP019,Online,0.1,INR
30041,C0038,P038,2024-06-03,16935.84,9,North America,cancelled,REP025,Partner,0.17,EUR
31528,C0176,P004,2024-06-03,6949.78,10,Southeast Asia,returned,REP003,Partner,0.09,USD
34008,C0108,P020,2024-06-03,573.89,8,Africa,cancelled,REP025,Direct,0.07,GBP
31403,C0065,P048,2024-06-03,829.06,1,Middle East,completed,REP019,Direct,0.21,EUR
30972,C0023,P014,2024-06-03,1945.73,3,Africa,completed,REP025,In-Store,0.17,GBP
34704,C0130,P011,2024-06-03,707.93,1,Middle East,completed,REP007,Online,0.09,USD
