SaleID,CustomerID,ProductID,SaleDate,Amount,Quantity,Region,Status,SalesRep,Channel,Discount,Currency
121752,C0065,P048,2024-07-03,4540.77,5,Middle East,completed,REP007,Partner,0.02,USD
124401,C0102,P031,2024-07-03,21091.14,9,Europe,returned,REP014,Direct,0.11,INR
125072,C0190,P005,2024-07-03,4269.86,2,South Asia,completed,REP005,Online,0.2,EUR
124311,C0047,P006,2024-07-03,14503.27,7,Europe,completed,REP002,Direct,0.21,USD
120719,C0062,P001,2024-07-03,17877.81,9,Middle East,completed,REP011,Partner,0.07,USD
121888,C0156,P025,2024-07-03,5861.75,2,Europe,completed,REP023,Online,0.09,GBP
120976,C0072,P017,2024-07-03,,6,Middle East,completed,REP010,Partner,0.25,EUR
121511,C0026,P048,2024-07-03,3631.79,4,South Asia,cancelled,REP022,Direct,0.08,GBP
122442,C0070,P048,2024-07-03,,4,Middle East,cancelled,REP023,Direct,0.23,USD
121763,C0108,P012,2024-07-03,7807.63,5,Southeast Asia,completed,REP018,Partner,0.12,USD
120139,C0068,P016,2024-07-03,3324.86,2,South Asia,cancelled,REP028,Partner,0.09,EUR
123085,C0195,P010,2024-07-03,939.19,7,South Asia,completed,REP018,Online,0.19,USD
126000,C0047,P001,2024-07-03,5703.39,3,Southeast Asia,completed,REP006,Online,0.17,EUR
123962,C0079,P005,2024-07-03,2147.47,1,Middle East,completed,REP004,Partner,0.08,USD
125260,C0045,P012,2024-07-03,8804.53,6,North America,completed,REP027,Partner,0.12,USD
121105,C0100,P040,2024-07-03,14653.54,8,South Asia,completed,REP008,In-Store,0.21,USD
125535,C0070,P025,2024-07-03,11753.38,4,South Asia,completed,REP013,Online,0.05,EUR
125643,C0074,P017,2024-07-03,5343.25,8,Southeast Asia,completed,REP017,Partner,0.1,INR
121411,C0148,P035,2024-07-03,10039.07,9,Southeast Asia,completed,REP025,Direct,0.15,GBP
120416,C0056,P011,2024-07-03,6519.67,9,Middle East,completed,REP019,Partner,0.07,EUR
122100,C0140,P011,2024-07-03,2898.32,4,South Asia,completed,REP017,Direct,0.2,GBP
121751,C0163,P031,2024-07-03,21138.15,9,Europe,completed,REP001,Direct,0.17,USD
121694,C0082,P042,2024-07-03,1249.89,7,Southeast Asia,completed,REP028,In-Store,0.21,USD
121469,C0165,P028,2024-07-03,3196.94,10,North America,completed,REP002,Online,0.1,INR
122376,C0194,P003,2024-07-03,6301.43,7,Africa,completed,REP030,Online,0.13,GBP
124445,C0077,P006,2024-07-03,7924.17,4,Southeast Asia,completed,REP019,Direct,0.01,USD
120759,C0181,P033,2024-07-03,14755.34,9,Middle East,completed,REP001,Online,0.13,GBP
121638,C0003,P008,2024-07-03,2656.58,9,South Asia,completed,REP014,In-Store,0.04,EUR
121598,C0127,P013,2024-07-03,132.71,1,Southeast Asia,completed,REP012,Partner,0.25,USD
122791,C0096,P026,2024-07-03,7178.02,7,Africa,completed,REP025,In-Store,0.02,USD
124148,C0180,P018,2024-07-03,11105.72,6,Africa,completed,REP019,In-Store,0.11,USD
125375,C0085,P021,2024-07-03,15098.73,6,North America,completed,REP007,Partner,0.22,USD
125477,C0139,P015,2024-07-03,11266.01,6,Middle East,completed,REP026,Direct,0.07,USD
125303,C0184,P014,2024-07-03,3038.82,5,Middle East,completed,REP022,Online,0.16,USD
122729,C0032,P044,2024-07-03,6949.0,8,North America,completed,REP012,In-Store,0.0,GBP
120639,C0045,P013,2024-07-03,1182.69,9,Europe,completed,REP005,In-Store,0.12,USD
122472,C0113,P022,2024-07-03,18475.36,9,Southeast Asia,completed,REP030,Partner,0.04,EUR
123561,C0188,P048,2024-07-03,1664.5,2,Europe,completed,REP002,Partner,0.15,USD
120442,C0022,P013,2024-07-03,1063.79,8,Middle East,completed,REP016,Partner,0.21,GBP
124513,C0134,P018,2024-07-03,3624.16,2,Southeast Asia,completed,REP026,Direct,0.18,USD
124590,C0043,P039,2024-07-03,8164.43,3,Africa,completed,REP009,Online,0.01,EUR
122208,C0061,P012,2024-07-03,4830.11,3,South Asia,completed,REP018,Partner,0.01,USD
125083,C0185,P011,2024-07-03,2036.86,3,Southeast Asia,returned,REP001,In-Store,0.24,USD
125238,C0062,P017,2024-07-03,4074.52,6,North America,completed,REP005,Online,0.24,EUR
122748,C0122,P049,2024-07-03,19787.88,10,North America,completed,REP013,Direct,0.07,INR
123356,C0177,P049,2024-07-03,4006.61,2,North America,completed,REP008,In-Store,0.17,USD
124114,C0119,P050,2024-07-03,2355.25,2,South Asia,returned,REP027,Direct,0.18,USD
120863,C0075,P039,2024-07-03,16204.85,6,Middle East,cancelled,REP028,Partner,0.04,GBP
120353,C0108,P018,2024-07-03,3644.94,2,South Asia,completed,REP020,Direct,0.15,INR
124057,C0096,P021,2024-07-03,23606.15,10,Middle East,completed,REP016,In-Store,0.11,INR
122741,C0091,P018,2024-07-03,5124.48,3,Africa,completed,REP002,Online,0.25,EUR
121387,C0084,P011,2024-07-03,2824.09,4,Southeast Asia,completed,REP015,Direct,0.06,GBP
120921,C0008,P044,2024-07-03,7197.35,8,Europe,completed,REP019,Online,0.2,GBP
120273,C0158,P019,2024-07-03,22506.7,9,Southeast Asia,completed,REP002,Online,0.09,USD
121756,C0145,P036,2024-07-03,17598.44,10,Middle East,completed,REP017,Online,0.17,INR
122411,C0039,P005,2024-07-03,,5,Africa,completed,REP029,Online,0.09,USD
124878,C0192,P043,2024-07-03,3578.29,5,South Asia,completed,REP028,Direct,0.11,GBP
125787,C0105,P017,2024-07-03,4327.37,6,North America,completed,REP029,Direct,0.21,USD
123464,C0125,P043,2024-07-03,3472.39,5,Southeast Asia,completed,REP015,Direct,0.23,GBP
121934,C0070,P045,2024-07-03,1654.24,6,Europe,completed,REP013,Partner,0.16,EUR
120598,C0019,P020,2024-07-03,273.11,4,Middle East,completed,REP015,Direct,0.05,EUR
124716,C0041,P049,2024-07-03,11051.91,6,Africa,completed,REP023,Online,0.15,USD
120655,C0158,P013,2024-07-03,1007.2,8,Europe,completed,REP022,In-Store,0.01,USD
124030,C0032,P023,2024-07-03,4113.28,4,Europe,completed,REP006,Direct,0.24,INR
122701,C0099,P001,2024-07-03,19620.29,10,South Asia,completed,REP003,In-Store,0.23,EUR
120347,C0176,P011,2024-07-03,5085.45,7,South Asia,completed,REP014,In-Store,0.12,INR
123475,C0007,P015,2024-07-03,15322.25,8,North America,completed,REP020,Online,0.24,EUR
122244,C0186,P030,2024-07-03,11179.48,6,Europe,completed,REP026,In-Store,0.22,INR
120810,C0122,P011,2024-07-03,4981.09,7,Europe,completed,REP021,In-Store,0.15,USD
123358,C0008,P016,2024-07-03,3462.12,2,Europe,completed,REP015,Direct,0.12,GBP
121564,C0065,P024,2024-07-03,1057.84,2,Middle East,cancelled,REP021,In-Store,0.07,EUR
120852,C0028,P034,2024-07-03,24029.59,8,North America,completed,REP019,Partner,0.02,GBP
123879,C0154,P018,2024-07-03,8981.25,5,Southeast Asia,completed,REP006,Partner,0.15,USD
124908,C0068,P042,2024-07-03,376.64,2,Africa,completed,REP016,Online,0.01,EUR
120030,C0066,P008,2024-07-03,1555.8,5,Middle East,completed,REP024,Partner,0.25,USD
124969,C0108,P015,2024-07-03,4007.64,2,North America,completed,REP002,In-Store,0.14,EUR
121042,C0144,P041,2024-07-03,14622.7,7,Middle East,completed,REP030,Direct,0.04,USD
124759,C0123,P020,2024-07-03,610.07,9,Africa,completed,REP030,In-Store,0.08,EUR
125549,C0162,P008,2024-07-03,2842.86,9,Europe,completed,REP024,In-Store,0.24,USD
120549,C0031,P001,2024-07-03,13166.08,7,South Asia,completed,REP007,Online,0.17,GBP
125326,C0042,P019,2024-07-03,14683.65,6,Southeast Asia,completed,REP018,Direct,0.08,USD
120840,C0180,P031,2024-07-03,7173.4,3,Africa,completed,REP011,Online,0.23,INR
121051,C0199,P037,2024-07-03,18093.8,7,Europe,completed,REP022,Online,0.16,USD
120177,C0031,P013,2024-07-03,1181.68,9,Middle East,completed,REP007,In-Store,0.05,USD
120539,C0159,P039,2024-07-03,23172.44,9,Africa,completed,REP027,Partner,0.21,INR
122637,C0013,P029,2024-07-03,15848.99,6,North America,completed,REP028,In-Store,0.24,USD
121349,C0134,P011,2024-07-03,1333.35,2,Middle East,returned,REP027,Online,0.05,INR
120536,C0034,P002,2024-07-03,774.69,6,Europe,completed,REP025,In-Store,0.1,INR
120397,C0072,P021,2024-07-03,2491.51,1,South Asia,completed,REP011,Direct,0.11,USD
125981,C0062,P007,2024-07-03,24003.04,9,North America,completed,REP008,Partner,0.19,USD
123791,C0165,P008,2024-07-03,1477.16,5,North America,completed,REP003,In-Store,0.05,USD
122529,C0056,P046,2024-07-03,1527.43,2,North America,completed,REP023,Partner,0.1,GBP
125225,C0151,P038,2024-07-03,12679.36,7,Europe,completed,REP002,In-Store,0.22,USD
125045,C0090,P040,2024-07-03,11836.32,7,Europe,completed,REP006,Direct,0.03,INR
122167,C0150,P046,2024-07-03,770.38,1,South Asia,completed,REP007,Direct,0.24,GBP
123352,C0068,P012,2024-07-03,8851.56,6,Southeast Asia,completed,REP026,In-Store,0.17,USD
122747,C0077,P011,2024-07-03,712.64,1,South Asia,completed,REP020,Direct,0.09,GBP
124127,C0149,P036,2024-07-03,15543.38,9,Southeast Asia,completed,REP028,Online,0.12,INR
122731,C0038,P028,2024-07-03,2728.18,8,South Asia,completed,REP021,Online,0.16,GBP
122829,C0121,P033,2024-07-03,16758.45,10,Middle East,completed,REP004,Partner,0.11,USD
120095,C0016,P013,2024-07-03,902.51,7,South Asia,completed,REP013,In-Store,0.17,USD
123659,C0122,P020,2024-07-03,140.51,2,Africa,completed,REP013,Online,0.06,EUR
123205,C0104,P021,2024-07-03,24967.92,10,Southeast Asia,completed,REP018,Partner,0.22,USD
125979,C0099,P050,2024-07-03,4562.04,4,South Asia,completed,REP014,In-Store,0.21,USD
125090,C0182,P020,2024-07-03,478.18,7,North America,completed,REP030,Online,0.11,USD
122157,C0085,P042,2024-07-03,1321.51,7,Africa,completed,REP016,Direct,0.0,INR
120546,C0109,P038,2024-07-03,7810.45,4,Southeast Asia,completed,REP013,Online,0.12,EUR
120200,C0030,P043,2024-07-03,2172.13,3,Europe,completed,REP012,Direct,0.09,INR
124486,C0175,P031,2024-07-03,4705.31,2,South Asia,completed,REP030,Direct,0.04,USD
121703,C0028,P027,2024-07-03,1935.71,6,North America,cancelled,REP027,Partner,0.23,USD
124487,C0105,P032,2024-07-03,21851.27,10,South Asia,completed,REP005,Direct,0.2,GBP
123639,C0079,P025,2024-07-03,22214.35,8,Europe,completed,REP027,Direct,0.23,USD
121509,C0057,P002,2024-07-03,874.93,7,Middle East,completed,REP017,Partner,0.0,USD
125906,C0005,P046,2024-07-03,3546.29,5,Middle East,completed,REP017,Direct,0.21,GBP
123010,C0136,P015,2024-07-03,4002.24,2,South Asia,completed,REP029,In-Store,0.13,USD
122828,C0073,P008,2024-07-03,3168.37,10,Europe,completed,REP002,Online,0.24,INR
122105,C0126,P042,2024-07-03,1435.73,8,South Asia,completed,REP014,Direct,0.03,USD
121609,C0025,P023,2024-07-03,7273.94,7,Southeast Asia,completed,REP023,In-Store,0.12,USD
124680,C0078,P046,2024-07-03,7669.26,10,Middle East,completed,REP014,In-Store,0.14,GBP
122447,C0025,P045,2024-07-03,819.06,3,Middle East,cancelled,REP027,Online,0.04,USD
124761,C0052,P005,2024-07-03,19061.76,9,North America,completed,REP004,Online,0.05,USD
120879,C0111,P008,2024-07-03,2519.3,8,Southeast Asia,completed,REP007,Partner,0.16,USD
124306,C0189,P022,2024-07-03,18066.38,9,South Asia,completed,REP008,In-Store,0.01,INR
120952,C0047,P026,2024-07-03,3163.2,3,Africa,completed,REP018,Direct,0.13,INR
121620,C0099,P005,2024-07-03,8831.17,4,South Asia,completed,REP016,Direct,0.24,USD
121280,C0105,P031,2024-07-03,7281.22,3,South Asia,completed,REP020,Online,0.22,USD
123565,C0165,P013,2024-07-03,385.65,3,Africa,completed,REP009,Direct,0.16,EUR
121367,C0118,P039,2024-07-03,24007.52,9,Europe,completed,REP006,Online,0.08,INR
122942,C0115,P036,2024-07-03,17184.04,10,North America,completed,REP005,Direct,0.23,USD
125636,C0135,P029,2024-07-03,10032.33,4,Southeast Asia,completed,REP011,Partner,0.01,EUR
124340,C0061,P015,2024-07-03,11635.26,6,Middle East,completed,REP002,Direct,0.18,INR
120845,C0029,P042,2024-07-03,1668.73,9,South Asia,completed,REP020,In-Store,0.13,GBP
120949,C0182,P004,2024-07-03,3704.83,5,Africa,returned,REP003,In-Store,0.03,USD
120427,C0049,P050,2024-07-03,2264.19,2,Europe,completed,REP014,In-Store,0.2,EUR
122166,C0161,P013,2024-07-03,751.66,6,Africa,completed,REP016,Partner,0.09,USD
120877,C0144,P016,2024-07-03,11337.19,7,North America,completed,REP028,Direct,0.12,USD
123169,C0008,P003,2024-07-03,1767.6,2,Europe,completed,REP025,Partner,0.23,GBP
123602,C0065,P038,2024-07-03,12478.58,7,Europe,completed,REP001,Direct,0.04,GBP
124190,C0085,P025,2024-07-03,13826.47,5,South Asia,completed,REP010,In-Store,0.23,INR
120333,C0147,P012,2024-07-03,,1,Africa,completed,REP027,Partner,0.08,EUR
125617,C0046,P016,2024-07-03,13464.99,8,North America,completed,REP030,Direct,0.01,USD
125121,C0119,P018,2024-07-03,10542.21,6,South Asia,cancelled,REP017,In-Store,0.01,INR
124795,C0124,P013,2024-07-03,127.41,1,Europe,completed,REP020,Direct,0.12,USD
121263,C0156,P033,2024-07-03,6502.82,4,Africa,completed,REP014,Online,0.11,USD
121010,C0145,P011,2024-07-03,4948.99,7,South Asia,completed,REP025,Online,0.24,EUR
125255,C0142,P016,2024-07-03,9868.06,6,Europe,completed,REP009,Online,0.05,USD
122363,C0199,P009,2024-07-03,1339.47,1,Europe,completed,REP029,Direct,0.08,GBP
124006,C0047,P019,2024-07-03,9797.49,4,Africa,completed,REP016,Partner,0.22,USD
121659,C0173,P009,2024-07-03,1252.52,1,Middle East,completed,REP014,Partner,0.14,GBP
123468,C0190,P006,2024-07-03,6391.18,3,Southeast Asia,completed,REP018,Direct,0.16,USD
124383,C0189,P011,2024-07-03,661.5,1,Southeast Asia,completed,REP018,Direct,0.13,GBP
125240,C0016,P042,2024-07-03,1777.32,10,Middle East,completed,REP016,In-Store,0.17,GBP
124459,C0190,P002,2024-07-03,1256.46,10,North America,completed,REP018,Online,0.08,USD
124714,C0017,P026,2024-07-03,3201.68,3,Europe,completed,REP006,In-Store,0.24,GBP
122849,C0084,P046,2024-07-03,3528.14,5,South Asia,cancelled,REP024,Online,0.24,USD
120887,C0198,P016,2024-07-03,8105.8,5,Southeast Asia,completed,REP007,Partner,0.18,EUR
122047,C0014,P012,2024-07-03,2948.16,2,North America,completed,REP024,Online,0.14,USD
124907,C0169,P012,2024-07-03,3090.82,2,Africa,completed,REP007,Partner,0.17,GBP
125456,C0142,P041,2024-07-03,20297.83,10,North America,completed,REP027,Online,0.01,USD
124222,C0030,P037,2024-07-03,5150.91,2,Middle East,completed,REP011,In-Store,0.18,GBP
124885,C0033,P004,2024-07-03,2965.55,4,North America,completed,REP021,Direct,0.01,GBP
120274,C0124,P032,2024-07-03,12711.59,6,Middle East,cancelled,REP023,Direct,0.02,USD
123884,C0056,P023,2024-07-03,9870.57,9,Africa,completed,REP015,Online,0.09,USD
122343,C0159,P039,2024-07-03,26240.23,10,Europe,completed,REP022,Partner,0.21,GBP
120968,C0200,P016,2024-07-03,3412.24,2,North America,completed,REP025,Partner,0.16,EUR
123833,C0027,P023,2024-07-03,6270.63,6,Europe,completed,REP005,In-Store,0.03,EUR
123793,C0133,P025,2024-07-03,29372.13,10,Southeast Asia,completed,REP025,Partner,0.22,USD
122469,C0144,P033,2024-07-03,8202.04,5,Middle East,completed,REP020,Online,0.08,USD
120521,C0029,P037,2024-07-03,17770.41,7,Africa,completed,REP030,Direct,0.2,USD
122022,C0004,P007,2024-07-03,13601.07,5,Southeast Asia,completed,REP027,Online,0.08,USD
125481,C0118,P033,2024-07-03,12827.13,8,Middle East,completed,REP007,Online,0.16,USD
123142,C0001,P007,2024-07-03,22327.43,8,North America,returned,REP006,Online,0.14,USD
124186,C0051,P010,2024-07-03,655.75,5,Africa,completed,REP024,Partner,0.01,INR
123536,C0005,P047,2024-07-03,355.42,1,South Asia,completed,REP029,Partner,0.13,EUR
122314,C0195,P038,2024-07-03,5452.76,3,Middle East,completed,REP027,In-Store,0.12,EUR
120742,C0125,P034,2024-07-03,8867.02,3,North America,completed,REP013,Partner,0.23,USD
120047,C0118,P009,2024-07-03,10122.26,8,Southeast Asia,completed,REP029,In-Store,0.06,GBP
123715,C0091,P009,2024-07-03,6461.94,5,North America,completed,REP007,Direct,0.1,GBP
122235,C0001,P016,2024-07-03,3421.57,2,Africa,cancelled,REP015,Direct,0.21,USD
121419,C0043,P004,2024-07-03,5873.08,8,Africa,completed,REP027,Direct,0.09,GBP
120637,C0080,P008,2024-07-03,1785.95,6,South Asia,completed,REP029,Partner,0.12,USD
123291,C0060,P020,2024-07-03,336.58,5,North America,completed,REP012,Online,0.04,GBP
120776,C0041,P029,2024-07-03,4998.31,2,Southeast Asia,completed,REP030,In-Store,0.08,USD
120133,C0193,P009,2024-07-03,10332.96,8,Europe,completed,REP029,Direct,0.19,USD
121716,C0130,P019,2024-07-03,16708.11,7,Europe,returned,REP005,Online,0.13,GBP
123487,C0107,P029,2024-07-03,7551.32,3,South Asia,completed,REP009,In-Store,0.08,USD
125290,C0046,P011,2024-07-03,681.62,1,Southeast Asia,completed,REP014,In-Store,0.12,USD
124543,C0182,P035,2024-07-03,11111.52,10,Middle East,completed,REP023,Direct,0.12,INR
120193,C0182,P016,2024-07-03,9811.36,6,North America,completed,REP014,In-Store,0.16,USD
120036,C0028,P028,2024-07-03,639.17,2,South Asia,completed,REP022,Online,0.15,GBP
125505,C0084,P009,2024-07-03,5216.15,4,Europe,completed,REP017,Direct,0.01,GBP
123871,C0092,P018,2024-07-03,8713.96,5,Southeast Asia,cancelled,REP018,In-Store,0.17,EUR
122628,C0064,P042,2024-07-03,1667.36,9,Europe,completed,REP027,Direct,0.11,INR
120561,C0146,P026,2024-07-03,5290.79,5,Middle East,completed,REP011,Online,0.13,USD
120088,C0149,P016,2024-07-03,15047.39,9,Southeast Asia,completed,REP015,Partner,0.04,USD
122949,C0088,P024,2024-07-03,1951.59,4,Africa,completed,REP008,Partner,0.02,USD
125934,C0047,P004,2024-07-03,6644.23,9,Africa,completed,REP016,In-Store,0.25,USD
121984,C0160,P006,2024-07-03,,3,Africa,completed,REP009,In-Store,0.2,USD
122318,C0190,P036,2024-07-03,6650.58,4,Africa,completed,REP018,Online,0.12,EUR
120597,C0041,P013,2024-07-03,244.06,2,North America,completed,REP008,Online,0.04,USD
123603,C0021,P018,2024-07-03,17518.14,10,Africa,completed,REP015,Direct,0.22,INR
124385,C0163,P043,2024-07-03,3495.62,5,South Asia,completed,REP027,Partner,0.09,USD
121760,C0130,P016,2024-07-03,11091.5,7,Europe,completed,REP001,In-Store,0.03,EUR
121999,C0059,P006,2024-07-03,10729.95,5,North America,completed,REP010,Online,0.0,USD
122458,C0013,P047,2024-07-03,2494.83,7,South Asia,completed,REP025,Online,0.1,INR
122317,C0026,P038,2024-07-03,17292.46,9,Southeast Asia,completed,REP023,Direct,0.17,USD
121800,C0138,P037,2024-07-03,23911.24,10,South Asia,completed,REP021,Online,0.12,EUR
124086,C0040,P015,2024-07-03,16248.88,8,Europe,completed,REP010,Online,0.19,USD
122135,C0027,P036,2024-07-03,1726.96,1,North America,completed,REP015,In-Store,0.12,USD
121501,C0185,P032,2024-07-03,4527.89,2,Africa,returned,REP027,Online,0.1,USD
120868,C0081,P046,2024-07-03,4918.62,7,Southeast Asia,completed,REP027,Partner,0.14,USD
122712,C0047,P014,2024-07-03,6674.22,10,Southeast Asia,completed,REP003,Direct,0.08,EUR
122684,C0030,P035,2024-07-03,8115.87,7,Middle East,completed,REP006,Online,0.01,EUR
125374,C0098,P014,2024-07-03,5046.6,8,North America,completed,REP023,Partner,0.15,GBP
125720,C0101,P035,2024-07-03,1140.71,1,Middle East,completed,REP009,In-Store,0.08,USD
124427,C0129,P004,2024-07-03,1436.56,2,South Asia,completed,REP029,Direct,0.07,GBP
121619,C0022,P003,2024-07-03,8710.53,10,Middle East,completed,REP017,In-Store,0.11,EUR
122564,C0041,P019,2024-07-03,7500.73,3,Middle East,completed,REP005,Partner,0.19,USD
121995,C0144,P016,2024-07-03,16459.97,10,South Asia,completed,REP024,In-Store,0.22,USD
124836,C0088,P038,2024-07-03,10685.6,6,Southeast Asia,completed,REP028,In-Store,0.15,INR
122884,C0194,P024,2024-07-03,,10,Middle East,completed,REP005,Online,0.09,USD
124512,C0081,P020,2024-07-03,337.17,5,North America,completed,REP028,Partner,0.22,INR
125917,C0020,P018,2024-07-03,3583.3,2,Middle East,completed,REP014,Partner,0.06,USD
124679,C0106,P040,2024-07-03,16507.2,9,Africa,completed,REP010,Partner,0.07,INR
120832,C0087,P025,2024-07-03,22105.13,8,Europe,completed,REP026,In-Store,0.17,EUR
121847,C0054,P020,2024-07-03,132.78,2,North America,completed,REP013,Partner,0.03,EUR
124409,C0109,P025,2024-07-03,8520.75,3,Africa,completed,REP026,In-Store,0.11,INR
125176,C0066,P033,2024-07-03,16228.3,10,North America,completed,REP018,In-Store,0.06,USD
125071,C0012,P026,2024-07-03,7545.79,7,South Asia,completed,REP023,Direct,0.2,INR
120452,C0090,P043,2024-07-03,5915.28,8,Middle East,completed,REP007,Online,0.09,EUR
124088,C0122,P017,2024-07-03,4171.89,6,Africa,completed,REP023,Direct,0.03,INR
123634,C0108,P047,2024-07-03,693.89,2,North America,completed,REP008,Online,0.21,USD
120660,C0044,P043,2024-07-03,4383.15,6,Middle East,completed,REP006,In-Store,0.13,USD
122910,C0023,P031,2024-07-03,9599.73,4,Africa,completed,REP004,In-Store,0.1,USD
121207,C0188,P022,2024-07-03,18519.15,9,Middle East,completed,REP002,Partner,0.01,USD
125691,C0119,P014,2024-07-03,4297.65,7,North America,completed,REP025,In-Store,0.18,USD
125056,C0007,P044,2024-07-03,8957.96,10,Europe,completed,REP023,Online,0.13,EUR
122954,C0058,P044,2024-07-03,899.8,1,Europe,completed,REP006,Online,0.22,EUR
122896,C0167,P015,2024-07-03,1969.99,1,Africa,completed,REP021,In-Store,0.15,GBP
121122,C0019,P037,2024-07-03,20247.85,8,Europe,returned,REP024,Online,0.21,USD
122087,C0098,P025,2024-07-03,19178.45,7,South Asia,completed,REP016,Partner,0.11,INR
120157,C0046,P003,2024-07-03,8368.91,10,South Asia,completed,REP021,Direct,0.17,USD
121423,C0171,P001,2024-07-03,12018.06,6,North America,completed,REP019,Direct,0.13,USD
120650,C0190,P034,2024-07-03,21088.42,7,South Asia,completed,REP017,Partner,0.14,USD
