SaleID,CustomerID,ProductID,SaleDate,Amount,Quantity,Region,Status,SalesRep,Channel,Discount,Currency
22458,C0194,P011,2024-06-02,5818.35,8,Africa,cancelled,REP018,Direct,0.05,USD
24023,C0052,P022,2024-06-02,8219.02,4,Africa,completed,REP016,In-Store,0.11,GBP
25437,C0003,P026,2024-06-02,9248.74,9,Europe,completed,REP018,Partner,0.06,EUR
23952,C0036,P042,2024-06-02,537.2,3,North America,completed,REP006,In-Store,0.02,INR
24786,C0175,P011,2024-06-02,5025.66,7,South Asia,completed,REP016,Online,0.07,EUR
24015,C0156,P005,2024-06-02,6400.33,3,Middle East,completed,REP004,In-Store,0.04,GBP
24376,C0051,P031,2024-06-02,2531.76,1,Middle East,completed,REP019,Partner,0.12,INR
25295,C0030,P005,2024-06-02,2209.64,1,Africa,completed,REP027,Online,0.14,USD
23102,C0049,P039,2024-06-02,5035.71,2,Africa,completed,REP002,In-Store,0.1,GBP
25478,C0087,P027,2024-06-02,1268.53,4,Middle East,completed,REP026,In-Store,0.0,USD
21383,C0003,P012,2024-06-02,2982.88,2,South Asia,completed,REP004,Online,0.06,USD
22988,C0113,P030,2024-06-02,11187.52,6,Europe,completed,REP006,Online,0.15,USD
21640,C0037,P020,2024-06-02,273.6,4,Middle East,completed,REP010,Partner,0.05,USD
24668,C0048,P002,2024-06-02,647.02,5,Europe,completed,REP023,Online,0.16,GBP
21339,C0141,P023,2024-06-02,1043.88,1,North America,completed,REP005,Partner,0.09,INR
21287,C0171,P009,2024-06-02,8886.68,7,South Asia,completed,REP004,In-Store,0.13,EUR
22924,C0193,P002,2024-06-02,1286.97,10,Africa,cancelled,REP005,Partner,0.12,USD
20775,C0092,P030,2024-06-02,14915.07,8,Africa,completed,REP010,Online,0.11,USD
25198,C0162,P031,2024-06-02,9815.18,4,Middle East,completed,REP015,Online,0.07,EUR
22125,C0074,P010,2024-06-02,1118.96,8,Middle East,completed,REP022,Direct,0.02,USD
24887,C0059,P005,2024-06-02,21117.04,10,Middle East,cancelled,REP023,Online,0.17,USD
24989,C0024,P038,2024-06-02,9275.25,5,Middle East,completed,REP024,Online,0.16,USD
21852,C0112,P042,2024-06-02,1692.14,9,Southeast Asia,completed,REP001,Partner,0.25,GBP
22566,C0116,P041,2024-06-02,22159.97,10,North America,completed,REP002,In-Store,0.21,USD
21845,C0105,P018,2024-06-02,10615.86,6,Europe,completed,REP016,Partner,0.02,EUR
20682,C0078,P001,2024-06-02,9783.26,5,North America,returned,REP015,Online,0.03,USD
23087,C0192,P015,2024-06-02,9927.63,5,South Asia,completed,REP030,Online,0.23,USD
25271,C0114,P015,2024-06-02,13663.48,7,Africa,completed,REP004,Partner,0.23,USD
21480,C0123,P032,2024-06-02,4322.35,2,Africa,completed,REP022,Partner,0.21,USD
21316,C0056,P039,2024-06-02,15011.94,6,Southeast Asia,cancelled,REP019,Partner,0.18,GBP
24497,C0065,P030,2024-06-02,15923.77,9,Southeast Asia,cancelled,REP017,In-Store,0.23,INR
24565,C0070,P039,2024-06-02,20002.4,8,South Asia,completed,REP002,In-Store,0.06,USD
23093,C0171,P029,2024-06-02,15947.95,6,North America,cancelled,REP006,Online,0.17,INR
23016,C0124,P049,2024-06-02,18832.55,10,Africa,completed,REP005,Online,0.19,EUR
21862,C0196,P017,2024-06-02,4396.05,6,Southeast Asia,completed,REP024,Online,0.08,USD
22479,C0139,P047,2024-06-02,1427.13,4,South Asia,completed,REP026,Online,0.01,USD
22411,C0046,P026,2024-06-02,1999.6,2,Southeast Asia,cancelled,REP021,Partner,0.16,GBP
21433,C0001,P002,2024-06-02,236.95,2,South Asia,completed,REP025,Direct,0.04,USD
22325,C0121,P005,2024-06-02,6404.78,3,Europe,cancelled,REP021,In-Store,0.1,GBP
22622,C0006,P014,2024-06-02,1314.09,2,Europe,completed,REP010,Direct,0.01,USD
23906,C0044,P004,2024-06-02,2107.9,3,Middle East,completed,REP027,Online,0.08,GBP
24729,C0060,P031,2024-06-02,24695.56,10,Europe,completed,REP006,In-Store,0.11,GBP
21656,C0136,P040,2024-06-02,1681.05,1,North America,completed,REP007,In-Store,0.01,USD
24938,C0044,P039,2024-06-02,12815.88,5,Middle East,completed,REP026,Online,0.05,USD
23116,C0108,P029,2024-06-02,5295.98,2,Africa,completed,REP030,In-Store,0.21,USD
24394,C0058,P015,2024-06-02,5998.67,3,South Asia,completed,REP017,Direct,0.16,USD
23895,C0162,P018,2024-06-02,18690.95,10,Southeast Asia,cancelled,REP004,Partner,0.06,GBP
22646,C0107,P003,2024-06-02,8237.66,10,South Asia,completed,REP004,Direct,0.08,EUR
22671,C0048,P030,2024-06-02,9410.06,5,Europe,completed,REP002,Direct,0.17,INR
20656,C0172,P047,2024-06-02,1017.28,3,South Asia,completed,REP017,Online,0.1,GBP
21090,C0196,P021,2024-06-02,23775.01,10,Middle East,completed,REP011,Partner,0.1,GBP
21641,C0008,P025,2024-06-02,11979.59,4,Southeast Asia,completed,REP021,Direct,0.04,USD
21458,C0063,P050,2024-06-02,8231.16,7,Southeast Asia,completed,REP006,Online,0.15,USD
20478,C0102,P046,2024-06-02,6831.46,9,Middle East,completed,REP029,Partner,0.13,USD
20271,C0158,P013,2024-06-02,1261.86,10,Middle East,completed,REP018,In-Store,0.18,INR
24247,C0100,P040,2024-06-02,12521.71,7,North America,completed,REP022,Partner,0.11,INR
22130,C0046,P011,2024-06-02,4931.55,7,Africa,completed,REP007,Direct,0.07,USD
21685,C0175,P021,2024-06-02,2441.45,1,Middle East,completed,REP022,Direct,0.08,USD
21344,C0027,P034,2024-06-02,27044.2,9,Southeast Asia,completed,REP005,Partner,0.07,EUR
20985,C0178,P002,2024-06-02,365.9,3,Africa,completed,REP023,In-Store,0.03,INR
23024,C0148,P023,2024-06-02,6431.54,6,Middle East,completed,REP020,In-Store,0.15,EUR
23447,C0142,P026,2024-06-02,3142.6,3,Europe,completed,REP006,Partner,0.05,EUR
24148,C0097,P040,2024-06-02,3657.73,2,Africa,completed,REP012,Online,0.17,EUR
20883,C0158,P003,2024-06-02,1685.73,2,North America,completed,REP030,Online,0.16,USD
21125,C0153,P026,2024-06-02,3277.91,3,Europe,completed,REP016,Online,0.05,GBP
25264,C0043,P012,2024-06-02,6164.57,4,Southeast Asia,completed,REP019,In-Store,0.1,GBP
25178,C0041,P033,2024-06-02,10245.19,6,Southeast Asia,completed,REP006,Partner,0.09,EUR
20741,C0047,P022,2024-06-02,6499.77,3,Southeast Asia,completed,REP024,Direct,0.06,USD
21366,C0105,P031,2024-06-02,20891.93,9,Africa,completed,REP027,Online,0.07,USD
24925,C0116,P012,2024-06-02,6415.12,4,North America,completed,REP024,In-Store,0.23,USD
24003,C0178,P008,2024-06-02,1170.45,4,Africa,completed,REP025,In-Store,0.04,EUR
24561,C0045,P017,2024-06-02,4731.97,7,Southeast Asia,completed,REP013,Direct,0.1,INR
24445,C0027,P007,2024-06-02,21922.85,8,North America,completed,REP014,Online,0.15,EUR
21079,C0163,P011,2024-06-02,4067.8,6,North America,completed,REP017,Direct,0.24,USD
22769,C0101,P005,2024-06-02,2227.94,1,South Asia,completed,REP015,Partner,0.11,INR
21863,C0001,P019,2024-06-02,24494.53,10,North America,completed,REP004,In-Store,0.21,USD
22324,C0050,P025,2024-06-02,8437.66,3,Africa,completed,REP028,In-Store,0.18,USD
23140,C0120,P039,2024-06-02,7786.02,3,Middle East,completed,REP007,Online,0.19,USD
24467,C0143,P008,2024-06-02,1481.46,5,North America,completed,REP013,Partner,0.1,USD
21861,C0129,P001,2024-06-02,7486.29,4,Africa,completed,REP007,Direct,0.11,USD
22187,C0128,P049,2024-06-02,10988.68,6,North America,completed,REP024,Direct,0.11,EUR
24996,C0161,P050,2024-06-02,7762.43,7,North America,completed,REP014,Direct,0.18,GBP
25452,C0023,P010,2024-06-02,574.94,4,Middle East,completed,REP008,Partner,0.05,USD
20969,C0135,P037,2024-06-02,21840.03,9,South Asia,completed,REP017,Direct,0.19,EUR
23929,C0186,P050,2024-06-02,2238.17,2,Southeast Asia,completed,REP030,Direct,0.14,GBP
24327,C0106,P029,2024-06-02,10457.16,4,Africa,completed,REP011,In-Store,0.18,INR
25473,C0026,P015,2024-06-02,20217.43,10,Southeast Asia,completed,REP014,In-Store,0.2,USD
23803,C0013,P018,2024-06-02,16497.94,9,Europe,completed,REP017,Online,0.13,USD
21599,C0164,P017,2024-06-02,3436.43,5,North America,completed,REP005,Online,0.14,USD
21010,C0127,P050,2024-06-02,1164.08,1,Middle East,completed,REP009,Direct,0.13,USD
20162,C0086,P047,2024-06-02,358.64,1,Middle East,completed,REP011,In-Store,0.02,USD
23707,C0085,P040,2024-06-02,8411.33,5,South Asia,completed,REP005,Direct,0.22,GBP
24407,C0182,P013,2024-06-02,390.17,3,Southeast Asia,cancelled,REP023,Partner,0.19,INR
23942,C0079,P037,2024-06-02,12615.57,5,Southeast Asia,completed,REP021,Partner,0.17,USD
20089,C0104,P006,2024-06-02,18463.44,9,North America,completed,REP017,Direct,0.11,USD
23294,C0023,P019,2024-06-02,23217.51,10,Southeast Asia,completed,REP027,Online,0.16,EUR
25495,C0119,P028,2024-06-02,2281.55,7,South Asia,completed,REP026,In-Store,0.09,USD
23127,C0088,P031,2024-06-02,24218.81,10,Africa,completed,REP027,Partner,0.06,USD
20112,C0057,P002,2024-06-02,710.87,6,South Asia,completed,REP026,In-Store,0.09,EUR
25333,C0051,P021,2024-06-02,2391.38,1,Africa,completed,REP022,Online,0.05,GBP
22455,C0025,P025,2024-06-02,16603.26,6,South Asia,completed,REP030,Partner,0.17,EUR
22367,C0163,P011,2024-06-02,5305.92,8,South Asia,completed,REP028,Online,0.02,GBP
24688,C0058,P040,2024-06-02,16703.59,10,Southeast Asia,returned,REP014,Partner,0.07,USD
24234,C0068,P013,2024-06-02,785.15,6,North America,completed,REP005,Direct,0.02,GBP
20739,C0112,P050,2024-06-02,4524.92,4,Southeast Asia,returned,REP029,Partner,0.06,USD
22496,C0029,P022,2024-06-02,14286.4,7,South Asia,completed,REP016,Partner,0.05,EUR
22543,C0034,P046,2024-06-02,3711.17,5,Africa,completed,REP005,In-Store,0.01,USD
22368,C0052,P006,2024-06-02,10626.47,5,Africa,completed,REP002,Direct,0.22,GBP
21039,C0127,P047,2024-06-02,1788.16,5,South Asia,completed,REP011,Direct,0.06,EUR
22572,C0092,P001,2024-06-02,5615.03,3,Middle East,completed,REP023,Partner,0.15,GBP
24090,C0105,P035,2024-06-02,11526.07,10,Middle East,completed,REP025,In-Store,0.08,USD
22529,C0077,P048,2024-06-02,2555.48,3,Southeast Asia,returned,REP026,In-Store,0.18,INR
22463,C0101,P018,2024-06-02,16092.61,9,Africa,completed,REP026,Partner,0.24,EUR
23905,C0125,P045,2024-06-02,2614.41,9,Africa,completed,REP028,Direct,0.23,EUR
25314,C0160,P002,2024-06-02,506.63,4,South Asia,completed,REP005,In-Store,0.01,USD
21978,C0125,P024,2024-06-02,3706.98,7,South Asia,completed,REP023,Partner,0.0,INR
23555,C0030,P048,2024-06-02,1803.96,2,Southeast Asia,completed,REP003,Direct,0.14,USD
22328,C0135,P034,2024-06-02,24345.19,8,Europe,completed,REP021,Direct,0.09,INR
21850,C0110,P044,2024-06-02,5394.75,6,Middle East,completed,REP022,Partner,0.22,USD
23697,C0067,P031,2024-06-02,12296.72,5,North America,completed,REP009,Partner,0.23,USD
24987,C0184,P050,2024-06-02,6753.68,6,Africa,completed,REP025,Partner,0.2,USD
23110,C0067,P045,2024-06-02,1906.41,7,Europe,cancelled,REP023,Partner,0.22,USD
24741,C0035,P050,2024-06-02,3287.89,3,Europe,completed,REP030,Direct,0.16,USD
22973,C0108,P040,2024-06-02,5444.53,3,Europe,completed,REP016,Direct,0.16,GBP
20174,C0102,P045,2024-06-02,1153.63,4,Africa,completed,REP013,Partner,0.0,USD
21723,C0032,P040,2024-06-02,,3,Europe,completed,REP028,Direct,0.07,USD
22764,C0007,P040,2024-06-02,17785.92,10,Middle East,completed,REP005,In-Store,0.01,USD
21537,C0146,P013,2024-06-02,746.88,6,Europe,completed,REP028,Direct,0.07,GBP
21037,C0052,P042,2024-06-02,913.84,5,Middle East,completed,REP016,Online,0.06,USD
22149,C0059,P011,2024-06-02,2656.61,4,Europe,returned,REP005,Direct,0.11,USD
23570,C0110,P014,2024-06-02,616.31,1,North America,completed,REP027,Online,0.22,USD
24530,C0031,P002,2024-06-02,865.68,7,Africa,completed,REP018,Partner,0.13,USD
20090,C0040,P028,2024-06-02,1052.02,3,Southeast Asia,completed,REP006,Direct,0.24,GBP
20042,C0098,P030,2024-06-02,9582.41,5,Europe,completed,REP012,Online,0.13,EUR
25468,C0034,P009,2024-06-02,6271.27,5,Africa,completed,REP025,In-Store,0.04,INR
20180,C0048,P011,2024-06-02,4042.96,6,North America,completed,REP021,Online,0.03,USD
21620,C0176,P001,2024-06-02,,1,Middle East,completed,REP023,Partner,0.24,GBP
22084,C0086,P013,2024-06-02,639.93,5,Europe,completed,REP011,Online,0.1,GBP
20858,C0143,P027,2024-06-02,3363.63,10,Middle East,completed,REP026,In-Store,0.02,USD
23693,C0104,P026,2024-06-02,7131.89,7,Europe,completed,REP002,In-Store,0.0,USD
20455,C0128,P036,2024-06-02,1721.33,1,Africa,completed,REP016,Direct,0.01,INR
22874,C0195,P028,2024-06-02,1655.71,5,North America,completed,REP010,In-Store,0.12,USD
24345,C0106,P032,2024-06-02,13239.84,6,North America,completed,REP006,Online,0.22,GBP
23376,C0141,P035,2024-06-02,4566.94,4,Europe,completed,REP025,Partner,0.24,USD
22750,C0195,P046,2024-06-02,1435.03,2,Africa,completed,REP030,Direct,0.12,USD
24029,C0183,P048,2024-06-02,9075.08,10,Africa,completed,REP005,Partner,0.18,GBP
21542,C0075,P024,2024-06-02,4985.06,10,Middle East,completed,REP001,Direct,0.06,USD
22722,C0036,P005,2024-06-02,18146.67,8,Southeast Asia,completed,REP027,Online,0.1,USD
22023,C0162,P033,2024-06-02,4822.22,3,North America,completed,REP017,Online,0.11,GBP
25291,C0043,P015,2024-06-02,1905.76,1,Europe,completed,REP016,Online,0.03,USD
22083,C0064,P013,2024-06-02,1182.47,9,North America,completed,REP011,Partner,0.06,USD
21812,C0156,P016,2024-06-02,3207.14,2,South Asia,completed,REP015,In-Store,0.11,INR
24543,C0145,P025,2024-06-02,2900.63,1,Southeast Asia,completed,REP019,Direct,0.12,USD
22809,C0176,P049,2024-06-02,5597.02,3,Europe,completed,REP028,In-Store,0.11,USD
22117,C0083,P017,2024-06-02,698.92,1,Africa,completed,REP025,Direct,0.06,EUR
25134,C0012,P031,2024-06-02,21900.34,9,South Asia,completed,REP014,Direct,0.07,GBP
22311,C0064,P007,2024-06-02,13526.07,5,North America,completed,REP022,Online,0.11,GBP
21938,C0059,P005,2024-06-02,2169.06,1,Africa,completed,REP019,In-Store,0.13,EUR
20085,C0131,P039,2024-06-02,7879.72,3,South Asia,completed,REP012,Online,0.22,USD
23224,C0036,P013,2024-06-02,497.66,4,Middle East,completed,REP028,Partner,0.22,INR
23124,C0083,P006,2024-06-02,10437.89,5,North America,cancelled,REP024,Online,0.04,USD
25188,C0115,P031,2024-06-02,20351.75,8,South Asia,completed,REP026,Partner,0.06,INR
21318,C0118,P049,2024-06-02,16677.9,9,South Asia,completed,REP006,Partner,0.21,USD
22425,C0040,P034,2024-06-02,8462.05,3,Middle East,completed,REP021,Direct,0.13,USD
22720,C0064,P006,2024-06-02,15702.74,8,South Asia,completed,REP002,Direct,0.17,EUR
25111,C0129,P016,2024-06-02,1615.07,1,Middle East,completed,REP004,Partner,0.01,EUR
21875,C0036,P050,2024-06-02,9776.18,9,Middle East,completed,REP021,In-Store,0.24,GBP
23488,C0138,P034,2024-06-02,2910.03,1,South Asia,completed,REP015,In-Store,0.23,EUR
20208,C0032,P005,2024-06-02,6923.31,3,Middle East,completed,REP027,Partner,0.15,INR
25094,C0054,P048,2024-06-02,872.12,1,South Asia,completed,REP028,In-Store,0.01,USD
24167,C0084,P042,2024-06-02,964.57,5,Middle East,completed,REP016,In-Store,0.04,USD
25247,C0154,P034,2024-06-02,16838.83,6,Middle East,completed,REP003,Online,0.17,GBP
21382,C0161,P040,2024-06-02,1830.63,1,South Asia,completed,REP016,In-Store,0.24,GBP
24456,C0080,P036,2024-06-02,6468.89,4,Southeast Asia,completed,REP015,Direct,0.02,USD
24880,C0033,P046,2024-06-02,7676.32,10,Southeast Asia,completed,REP030,Online,0.02,GBP
24313,C0044,P037,2024-06-02,25761.35,10,Southeast Asia,completed,REP012,In-Store,0.07,USD
23445,C0061,P019,2024-06-02,4847.63,2,South Asia,completed,REP025,Direct,0.11,USD
23796,C0080,P021,2024-06-02,2324.64,1,Southeast Asia,completed,REP015,Direct,0.11,GBP
20716,C0138,P037,2024-06-02,19047.6,8,Europe,completed,REP008,Online,0.07,GBP
21543,C0034,P036,2024-06-02,13998.38,8,Southeast Asia,completed,REP021,In-Store,0.02,USD
22030,C0030,P045,2024-06-02,561.63,2,Europe,completed,REP017,Partner,0.07,USD
24303,C0033,P047,2024-06-02,994.31,3,Southeast Asia,completed,REP027,Direct,0.19,USD
24726,C0056,P047,2024-06-02,724.71,2,North America,completed,REP025,In-Store,0.21,GBP
20687,C0146,P049,2024-06-02,13639.75,7,Europe,completed,REP026,In-Store,0.23,USD
25168,C0065,P004,2024-06-02,720.94,1,Europe,completed,REP027,In-Store,0.24,USD
22481,C0059,P048,2024-06-02,1821.78,2,Southeast Asia,completed,REP021,Partner,0.15,USD
22666,C0199,P040,2024-06-02,14994.23,9,Southeast Asia,completed,REP006,Partner,0.24,INR
25272,C0114,P038,2024-06-02,13773.9,7,South Asia,completed,REP025,Direct,0.23,USD
20979,C0184,P043,2024-06-02,733.94,1,Middle East,completed,REP019,Partner,0.25,USD
21794,C0047,P034,2024-06-02,14103.37,5,Africa,completed,REP026,Online,0.17,USD
22467,C0123,P034,2024-06-02,26322.7,9,North America,completed,REP029,Partner,0.2,USD
24334,C0194,P009,2024-06-02,10234.13,8,Southeast Asia,completed,REP025,Direct,0.14,GBP
24893,C0088,P003,2024-06-02,5847.39,7,Middle East,completed,REP028,Partner,0.01,EUR
24750,C0046,P026,2024-06-02,4171.37,4,South Asia,completed,REP008,Direct,0.13,INR
23489,C0125,P005,2024-06-02,13683.37,6,South Asia,returned,REP030,Online,0.19,EUR
24822,C0160,P028,2024-06-02,2592.66,8,North America,returned,REP021,Partner,0.15,USD
24924,C0191,P016,2024-06-02,8439.91,5,Africa,completed,REP004,In-Store,0.08,USD
23336,C0140,P002,2024-06-02,985.58,8,North America,cancelled,REP005,Online,0.16,USD
21943,C0164,P043,2024-06-02,1487.48,2,Southeast Asia,completed,REP011,Direct,0.17,USD
20252,C0104,P050,2024-06-02,5849.57,5,Europe,completed,REP013,In-Store,0.24,USD
20592,C0112,P042,2024-06-02,1885.56,10,Europe,completed,REP029,Partner,0.15,EUR
20533,C0078,P009,2024-06-02,3770.67,3,Europe,completed,REP030,In-Store,0.2,INR
22163,C0123,P031,2024-06-02,24399.15,10,Africa,completed,REP020,In-Store,0.09,GBP
20688,C0143,P047,2024-06-02,343.81,1,South Asia,cancelled,REP022,Partner,0.03,USD
25490,C0133,P019,2024-06-02,14022.96,6,Africa,completed,REP019,Direct,0.17,INR
21742,C0097,P025,2024-06-02,20909.47,7,Southeast Asia,completed,REP020,Partner,0.18,EUR
24494,C0078,P031,2024-06-02,7163.96,3,Southeast Asia,returned,REP026,Direct,0.24,USD
25089,C0137,P028,2024-06-02,336.87,1,Middle East,completed,REP028,Partner,0.1,USD
23789,C0007,P033,2024-06-02,3352.37,2,North America,completed,REP013,Direct,0.09,INR
24249,C0008,P002,2024-06-02,474.46,4,Middle East,completed,REP013,Partner,0.19,INR
25125,C0099,P027,2024-06-02,2616.18,8,Europe,cancelled,REP001,Direct,0.0,INR
21396,C0011,P009,2024-06-02,10762.96,8,Europe,completed,REP025,Partner,0.01,EUR
21370,C0038,P010,2024-06-02,402.0,3,Southeast Asia,completed,REP024,Online,0.12,GBP
22035,C0018,P048,2024-06-02,8713.53,10,Middle East,completed,REP002,Online,0.01,USD
21735,C0128,P010,2024-06-02,917.83,7,Africa,completed,REP019,Partner,0.03,GBP
24100,C0174,P049,2024-06-02,18672.32,10,North America,completed,REP014,Online,0.2,EUR
23938,C0024,P009,2024-06-02,7485.37,6,Southeast Asia,completed,REP027,Direct,0.19,USD
21358,C0027,P040,2024-06-02,18108.47,10,Southeast Asia,completed,REP021,Partner,0.07,USD
23313,C0041,P034,2024-06-02,11724.87,4,South Asia,completed,REP017,Partner,0.07,EUR
22738,C0026,P019,2024-06-02,14027.56,6,Europe,completed,REP021,Online,0.05,GBP
23055,C0096,P018,2024-06-02,6858.58,4,South Asia,completed,REP002,Online,0.16,USD
23613,C0101,P019,2024-06-02,9787.95,4,Middle East,completed,REP013,In-Store,0.16,USD
24399,C0199,P008,2024-06-02,2134.56,7,Africa,cancelled,REP009,Direct,0.05,USD
24972,C0096,P017,2024-06-02,4665.74,7,Africa,completed,REP020,Partner,0.23,EUR
24390,C0184,P035,2024-06-02,3382.07,3,Europe,completed,REP018,Partner,0.16,USD
23823,C0063,P022,2024-06-02,17301.52,8,Europe,completed,REP013,Partner,0.04,USD
23104,C0017,P037,2024-06-02,14935.2,6,Africa,completed,REP002,Partner,0.01,USD
25256,C0138,P016,2024-06-02,6529.47,4,Middle East,completed,REP008,Partner,0.19,USD
20788,C0094,P025,2024-06-02,13987.19,5,Europe,completed,REP002,Direct,0.03,USD
23310,C0079,P037,2024-06-02,2572.59,1,Southeast Asia,completed,REP030,Partner,0.03,USD
23567,C0189,P028,2024-06-02,344.83,1,Europe,completed,REP021,In-Store,0.18,USD
20981,C0141,P007,2024-06-02,27547.35,10,Middle East,completed,REP020,Online,0.22,USD
21048,C0165,P016,2024-06-02,10261.75,6,Africa,cancelled,REP018,In-Store,0.16,INR
25454,C0026,P013,2024-06-02,1013.79,8,Southeast Asia,completed,REP011,Online,0.17,USD
25466,C0133,P004,2024-06-02,7152.04,10,Middle East,completed,REP009,Online,0.09,GBP
23526,C0159,P042,2024-06-02,,7,Middle East,returned,REP029,In-Store,0.23,INR
20322,C0139,P045,2024-06-02,2764.3,10,Europe,completed,REP030,Direct,0.12,USD
20626,C0161,P037,2024-06-02,2604.05,1,Southeast Asia,completed,REP025,In-Store,0.12,GBP
24019,C0001,P039,2024-06-02,18056.46,7,Middle East,completed,REP020,In-Store,0.13,USD
25492,C0188,P040,2024-06-02,5159.25,3,Southeast Asia,returned,REP030,In-Store,0.21,USD
